Frame,Tiempo,Tipo,Etiqueta,Confianza,Area,Coordenadas
966,0:32,Objeto,train,0.49,185328,"(395, 12, 659, 714)"
967,0:32,Objeto,train,0.52,183483,"(397, 11, 658, 714)"
968,0:32,Objeto,train,0.5,217920,"(382, 36, 702, 717)"
969,0:32,Objeto,train,0.49,213520,"(380, 37, 694, 717)"
970,0:32,Objeto,train,0.43,184527,"(400, 7, 661, 714)"
971,0:32,Objeto,train,0.37,182520,"(399, 13, 659, 715)"
972,0:32,Objeto,train,0.43,162081,"(402, 94, 663, 715)"
973,0:32,Objeto,train,0.4,149504,"(403, 131, 659, 715)"
974,0:32,Objeto,train,0.37,168168,"(403, 77, 667, 714)"
975,0:32,Objeto,train,0.44,165718,"(401, 91, 667, 714)"
976,0:32,Objeto,train,0.37,202230,"(386, 74, 701, 716)"
977,0:32,Objeto,train,0.4,231914,"(382, 69, 741, 715)"
978,0:32,Objeto,train,0.39,211896,"(386, 69, 713, 717)"
979,0:32,Objeto,train,0.41,193050,"(394, 67, 691, 717)"
980,0:32,Objeto,train,0.42,170820,"(415, 59, 675, 716)"
981,0:32,Objeto,train,0.4,206193,"(390, 54, 701, 717)"
983,0:32,Objeto,train,0.35,197650,"(397, 47, 692, 717)"
986,0:32,Objeto,train,0.41,195750,"(399, 41, 689, 716)"
1030,0:34,Objeto,car,0.38,825,"(808, 366, 841, 391)"
1031,0:34,Objeto,car,0.38,850,"(808, 366, 842, 391)"
1032,0:34,Objeto,car,0.35,850,"(808, 366, 842, 391)"
1062,0:35,Objeto,car,0.35,864,"(808, 364, 840, 391)"
1063,0:35,Objeto,car,0.36,896,"(808, 364, 840, 392)"
1064,0:35,Objeto,car,0.36,896,"(808, 364, 840, 392)"
1066,0:35,Objeto,car,0.37,896,"(808, 364, 840, 392)"
1067,0:35,Objeto,car,0.35,896,"(808, 364, 840, 392)"
1150,0:38,Objeto,truck,0.36,8940,"(997, 657, 1146, 717)"
1157,0:38,Objeto,truck,0.36,9176,"(997, 656, 1145, 718)"
1168,0:38,Objeto,train,0.36,273078,"(406, 11, 795, 713)"
1277,0:42,Objeto,car,0.36,780,"(704, 386, 734, 412)"
1280,0:42,Objeto,train,0.37,264375,"(410, 9, 785, 714)"
1281,0:42,Objeto,train,0.41,239528,"(406, 82, 785, 714)"
1282,0:42,Objeto,train,0.37,240750,"(406, 72, 781, 714)"
1283,0:42,Objeto,train,0.38,236430,"(406, 75, 776, 714)"
1291,0:43,Fuego,fire,0.22,684,"(1105, 701, 1141, 720)"
1297,0:43,Objeto,car,0.45,621,"(701, 421, 728, 444)"
1298,0:43,Objeto,car,0.36,598,"(702, 422, 728, 445)"
1300,0:43,Objeto,car,0.37,850,"(801, 412, 835, 437)"
1304,0:43,Objeto,car,0.39,598,"(700, 436, 726, 459)"
1305,0:43,Objeto,car,0.4,598,"(702, 437, 728, 460)"
1311,0:43,Objeto,car,0.36,700,"(701, 452, 729, 477)"
1323,0:44,Objeto,car,0.42,720,"(702, 485, 732, 509)"
1326,0:44,Objeto,train,0.43,110725,"(431, 200, 646, 715)"
1330,0:44,Objeto,car,0.39,672,"(701, 501, 729, 525)"
1333,0:44,Objeto,car,0.43,672,"(700, 510, 728, 534)"
1333,0:44,Objeto,car,0.37,945,"(800, 493, 835, 520)"
1336,0:44,Objeto,car,0.43,598,"(700, 517, 726, 540)"
1337,0:44,Objeto,car,0.43,1860,"(913, 232, 975, 262)"
1343,0:44,Objeto,car,0.45,672,"(699, 533, 727, 557)"
1343,0:44,Objeto,truck,0.37,10476,"(889, 616, 997, 713)"
1344,0:44,Objeto,truck,0.4,10379,"(890, 618, 997, 715)"
1345,0:44,Objeto,truck,0.4,10070,"(891, 622, 997, 717)"
1346,0:44,Objeto,truck,0.5,10944,"(886, 622, 1000, 718)"
1347,0:44,Objeto,truck,0.52,10434,"(887, 624, 998, 718)"
1347,0:44,Objeto,car,0.36,775,"(700, 543, 731, 568)"
1349,0:44,Objeto,car,0.46,696,"(699, 548, 728, 572)"
1350,0:45,Objeto,car,0.51,672,"(699, 549, 727, 573)"
1351,0:45,Objeto,car,0.38,754,"(699, 549, 728, 575)"
1351,0:45,Objeto,truck,0.35,11704,"(1007, 573, 1161, 649)"
1352,0:45,Objeto,truck,0.38,8268,"(890, 638, 996, 716)"
1354,0:45,Objeto,car,0.37,672,"(699, 558, 727, 582)"
1356,0:45,Objeto,car,0.37,594,"(700, 563, 727, 585)"
1357,0:45,Objeto,truck,0.45,7884,"(888, 647, 996, 720)"
1358,0:45,Objeto,car,0.4,598,"(699, 564, 725, 587)"
1358,0:45,Fuego,fire,0.21,722,"(195, 155, 233, 174)"
1359,0:45,Objeto,car,0.49,648,"(699, 564, 726, 588)"
1360,0:45,Objeto,car,0.38,621,"(699, 565, 726, 588)"
1361,0:45,Objeto,car,0.36,675,"(698, 565, 725, 590)"
1366,0:45,Objeto,car,0.41,600,"(699, 574, 724, 598)"
1369,0:45,Objeto,car,0.39,550,"(699, 578, 724, 600)"
1370,0:45,Objeto,car,0.43,528,"(700, 579, 724, 601)"
1371,0:45,Objeto,car,0.46,506,"(701, 579, 724, 601)"
1372,0:45,Objeto,car,0.38,483,"(700, 580, 723, 601)"
1373,0:45,Objeto,car,0.42,528,"(700, 581, 724, 603)"
1374,0:45,Objeto,car,0.46,528,"(700, 581, 724, 603)"
1375,0:45,Objeto,car,0.5,575,"(699, 580, 724, 603)"
1376,0:45,Objeto,car,0.49,575,"(699, 580, 724, 603)"
1377,0:45,Objeto,car,0.47,550,"(699, 581, 724, 603)"
1378,0:45,Objeto,car,0.51,598,"(699, 581, 725, 604)"
1379,0:45,Objeto,car,0.56,667,"(698, 581, 727, 604)"
1380,0:46,Objeto,car,0.49,667,"(698, 581, 727, 604)"
1380,0:46,Objeto,truck,0.35,11935,"(1008, 604, 1163, 681)"
1381,0:46,Objeto,car,0.44,690,"(698, 581, 728, 604)"
1381,0:46,Objeto,truck,0.4,12243,"(1008, 604, 1167, 681)"
1382,0:46,Objeto,car,0.41,594,"(699, 582, 726, 604)"
1382,0:46,Objeto,truck,0.36,11544,"(1008, 605, 1164, 679)"
1383,0:46,Objeto,car,0.41,648,"(699, 581, 726, 605)"
1384,0:46,Objeto,car,0.38,624,"(699, 581, 725, 605)"
1385,0:46,Objeto,car,0.36,675,"(698, 580, 725, 605)"
1386,0:46,Objeto,car,0.35,624,"(698, 580, 724, 604)"
1396,0:46,Objeto,car,0.37,1824,"(911, 294, 968, 326)"
1397,0:46,Objeto,car,0.37,1705,"(912, 295, 967, 326)"
1399,0:46,Objeto,car,0.36,1705,"(912, 295, 967, 326)"
1403,0:46,Objeto,car,0.36,1710,"(910, 297, 967, 327)"
1403,0:46,Fuego,fire,0.21,860,"(196, 178, 239, 198)"
1404,0:46,Fuego,fire,0.2,860,"(196, 178, 239, 198)"
1405,0:46,Fuego,fire,0.21,779,"(196, 179, 237, 198)"
1406,0:46,Fuego,fire,0.24,760,"(196, 179, 236, 198)"
1407,0:46,Fuego,fire,0.23,760,"(196, 179, 236, 198)"
1408,0:46,Fuego,fire,0.23,760,"(196, 179, 236, 198)"
1409,0:46,Fuego,fire,0.22,741,"(196, 179, 235, 198)"
1410,0:47,Fuego,fire,0.21,741,"(196, 179, 235, 198)"
1411,0:47,Fuego,fire,0.22,666,"(197, 179, 234, 197)"
1412,0:47,Fuego,fire,0.21,684,"(196, 180, 234, 198)"
1413,0:47,Fuego,fire,0.21,629,"(197, 180, 234, 197)"
1414,0:47,Fuego,fire,0.21,595,"(197, 180, 232, 197)"
1415,0:47,Fuego,fire,0.21,648,"(197, 180, 233, 198)"
1416,0:47,Fuego,fire,0.21,630,"(197, 180, 232, 198)"
1425,0:47,Objeto,car,0.37,648,"(700, 589, 727, 613)"
1426,0:47,Objeto,car,0.37,648,"(700, 589, 727, 613)"
1428,0:47,Objeto,car,0.4,624,"(700, 590, 726, 614)"
1429,0:47,Objeto,car,0.38,624,"(700, 590, 726, 614)"
1430,0:47,Objeto,car,0.41,624,"(700, 590, 726, 614)"
1431,0:47,Objeto,car,0.41,648,"(699, 590, 726, 614)"
1432,0:47,Objeto,car,0.39,575,"(700, 590, 725, 613)"
1433,0:47,Objeto,car,0.43,600,"(700, 590, 725, 614)"
1434,0:47,Objeto,car,0.41,621,"(699, 590, 726, 613)"
1435,0:47,Objeto,car,0.41,621,"(699, 590, 726, 613)"
1436,0:47,Objeto,car,0.4,621,"(700, 591, 727, 614)"
1437,0:47,Objeto,car,0.4,621,"(700, 591, 727, 614)"
1438,0:47,Objeto,car,0.4,621,"(700, 591, 727, 614)"
1439,0:47,Objeto,car,0.4,621,"(700, 591, 727, 614)"
1440,0:48,Objeto,car,0.43,667,"(699, 591, 728, 614)"
1441,0:48,Objeto,car,0.41,660,"(699, 592, 729, 614)"
1442,0:48,Objeto,car,0.39,660,"(699, 592, 729, 614)"
1444,0:48,Objeto,car,0.36,972,"(802, 571, 838, 598)"
1445,0:48,Objeto,car,0.36,972,"(802, 571, 838, 598)"
1446,0:48,Objeto,car,0.36,999,"(802, 571, 839, 598)"
1448,0:48,Objeto,car,0.37,999,"(802, 571, 839, 598)"
