Frame,Tiempo,Tipo,Etiqueta,Confianza,Area,Coordenadas
280,0:09,Objeto,bird,0.34,2204,"(822, 298, 851, 374)"
281,0:09,Objeto,person,0.38,1976,"(817, 296, 843, 372)"
281,0:09,Humo,smoke,0.38,327082,"(12, 0, 778, 427)"
282,0:09,Objeto,person,0.43,1988,"(809, 293, 837, 364)"
282,0:09,Humo,smoke,0.35,317370,"(20, 0, 765, 426)"
283,0:09,Objeto,person,0.51,2241,"(802, 291, 829, 374)"
283,0:09,Objeto,person,0.34,1593,"(802, 290, 829, 349)"
283,0:09,Humo,smoke,0.38,308803,"(22, 0, 759, 419)"
284,0:09,Objeto,person,0.43,1512,"(794, 288, 822, 342)"
284,0:09,Objeto,person,0.38,2220,"(793, 288, 823, 362)"
284,0:09,Humo,smoke,0.39,299736,"(20, 0, 744, 414)"
285,0:09,Objeto,person,0.34,1431,"(787, 286, 814, 339)"
285,0:09,Objeto,person,0.33,2100,"(787, 286, 815, 361)"
285,0:09,Humo,smoke,0.42,313768,"(23, 0, 751, 431)"
286,0:09,Humo,smoke,0.29,311736,"(16, 0, 760, 419)"
287,0:09,Objeto,person,0.57,2720,"(768, 281, 800, 366)"
287,0:09,Humo,smoke,0.47,305592,"(21, 0, 735, 428)"
288,0:09,Objeto,person,0.51,2720,"(761, 281, 795, 361)"
288,0:09,Humo,smoke,0.53,299460,"(20, 0, 733, 420)"
289,0:09,Objeto,person,0.55,2511,"(757, 280, 788, 361)"
289,0:09,Humo,smoke,0.47,307863,"(19, 0, 730, 433)"
290,0:09,Objeto,person,0.51,2508,"(747, 280, 780, 356)"
290,0:09,Humo,smoke,0.47,299013,"(20, 0, 717, 429)"
291,0:09,Objeto,person,0.53,2272,"(742, 279, 774, 350)"
291,0:09,Humo,smoke,0.46,295677,"(19, 0, 718, 423)"
292,0:09,Objeto,person,0.65,2170,"(735, 280, 766, 350)"
292,0:09,Objeto,car,0.31,20320,"(275, 247, 435, 374)"
293,0:09,Objeto,person,0.53,2100,"(730, 278, 760, 348)"
293,0:09,Humo,smoke,0.38,312117,"(17, 0, 706, 453)"
294,0:09,Objeto,person,0.46,1846,"(726, 277, 752, 348)"
294,0:09,Humo,smoke,0.38,297774,"(15, 0, 714, 426)"
295,0:09,Objeto,person,0.54,1584,"(722, 276, 746, 342)"
295,0:09,Humo,smoke,0.48,302085,"(12, 0, 697, 441)"
296,0:09,Objeto,person,0.42,1846,"(716, 275, 742, 346)"
296,0:09,Humo,smoke,0.38,307134,"(14, 0, 692, 453)"
297,0:09,Objeto,person,0.37,2156,"(709, 274, 737, 351)"
297,0:09,Humo,smoke,0.42,305550,"(15, 0, 694, 450)"
298,0:09,Objeto,person,0.39,2133,"(704, 272, 731, 351)"
298,0:09,Humo,smoke,0.39,311085,"(16, 0, 685, 465)"
299,0:09,Humo,smoke,0.31,318920,"(13, 0, 693, 469)"
300,0:10,Humo,smoke,0.28,316200,"(15, 0, 695, 465)"
301,0:10,Humo,smoke,0.3,312588,"(13, 0, 697, 457)"
302,0:10,Humo,smoke,0.34,321575,"(13, 0, 690, 475)"
303,0:10,Humo,smoke,0.34,368154,"(12, 0, 690, 543)"
304,0:10,Objeto,person,0.42,1836,"(683, 271, 710, 339)"
304,0:10,Humo,smoke,0.4,306628,"(15, 0, 673, 466)"
305,0:10,Objeto,person,0.46,1716,"(681, 272, 707, 338)"
305,0:10,Humo,smoke,0.41,308096,"(14, 0, 678, 464)"
306,0:10,Humo,smoke,0.33,308907,"(13, 0, 686, 459)"
307,0:10,Objeto,person,0.38,1656,"(680, 271, 704, 340)"
307,0:10,Humo,smoke,0.41,296550,"(13, 0, 672, 450)"
308,0:10,Objeto,person,0.53,2025,"(678, 270, 705, 345)"
308,0:10,Humo,smoke,0.42,296100,"(13, 0, 671, 450)"
309,0:10,Objeto,person,0.62,2128,"(677, 269, 705, 345)"
309,0:10,Humo,smoke,0.47,295554,"(11, 0, 662, 454)"
310,0:10,Objeto,person,0.58,2175,"(676, 270, 705, 345)"
310,0:10,Humo,smoke,0.52,296136,"(10, 0, 658, 457)"
311,0:10,Objeto,person,0.55,2325,"(675, 269, 706, 344)"
311,0:10,Humo,smoke,0.48,298706,"(12, 0, 653, 466)"
312,0:10,Objeto,person,0.5,2508,"(674, 269, 707, 345)"
312,0:10,Humo,smoke,0.49,295222,"(12, 0, 658, 457)"
313,0:10,Objeto,person,0.55,2772,"(672, 269, 708, 346)"
313,0:10,Humo,smoke,0.43,297806,"(12, 0, 658, 461)"
314,0:10,Objeto,person,0.61,2888,"(672, 269, 710, 345)"
314,0:10,Humo,smoke,0.42,306150,"(13, 0, 663, 471)"
315,0:10,Objeto,person,0.57,1952,"(677, 270, 709, 331)"
315,0:10,Humo,smoke,0.4,294952,"(12, 0, 656, 458)"
316,0:10,Objeto,person,0.69,2414,"(676, 271, 710, 342)"
316,0:10,Humo,smoke,0.43,293940,"(11, 0, 650, 460)"
317,0:10,Objeto,person,0.72,2108,"(680, 272, 711, 340)"
317,0:10,Humo,smoke,0.41,299925,"(12, 0, 657, 465)"
317,0:10,Humo,smoke,0.2,430215,"(8, 0, 675, 645)"
318,0:10,Objeto,person,0.72,1943,"(683, 272, 712, 339)"
318,0:10,Humo,smoke,0.44,298816,"(11, 0, 655, 464)"
319,0:10,Objeto,person,0.69,1836,"(686, 271, 713, 339)"
319,0:10,Humo,smoke,0.43,298635,"(11, 0, 656, 463)"
320,0:10,Objeto,person,0.72,1960,"(687, 270, 715, 340)"
320,0:10,Humo,smoke,0.42,301876,"(12, 0, 664, 463)"
321,0:10,Objeto,person,0.75,2146,"(687, 269, 716, 343)"
321,0:10,Humo,smoke,0.43,306819,"(14, 0, 671, 467)"
322,0:10,Objeto,person,0.68,2250,"(687, 268, 717, 343)"
322,0:10,Humo,smoke,0.45,296916,"(13, 0, 667, 454)"
323,0:10,Objeto,person,0.65,2418,"(687, 267, 718, 345)"
323,0:10,Humo,smoke,0.43,307380,"(11, 0, 665, 470)"
324,0:10,Objeto,person,0.59,2310,"(687, 266, 717, 343)"
324,0:10,Humo,smoke,0.42,308396,"(11, 0, 663, 473)"
325,0:10,Objeto,person,0.46,2280,"(688, 266, 718, 342)"
325,0:10,Humo,smoke,0.44,329400,"(9, 0, 684, 488)"
326,0:10,Objeto,person,0.39,1971,"(690, 267, 717, 340)"
326,0:10,Humo,smoke,0.4,352800,"(11, 0, 683, 525)"
327,0:10,Objeto,person,0.48,2025,"(691, 268, 718, 343)"
327,0:10,Humo,smoke,0.47,352036,"(12, 0, 680, 527)"
328,0:10,Objeto,person,0.55,1971,"(691, 270, 718, 343)"
328,0:10,Humo,smoke,0.45,339183,"(12, 0, 681, 507)"
329,0:10,Objeto,person,0.49,2088,"(690, 271, 719, 343)"
329,0:10,Humo,smoke,0.44,353238,"(11, 0, 689, 521)"
330,0:11,Objeto,person,0.57,2409,"(690, 271, 723, 344)"
330,0:11,Humo,smoke,0.44,354960,"(12, 0, 692, 522)"
331,0:11,Objeto,person,0.59,2738,"(689, 273, 726, 347)"
331,0:11,Humo,smoke,0.44,336630,"(9, 0, 696, 490)"
332,0:11,Objeto,person,0.59,3108,"(688, 274, 730, 348)"
332,0:11,Humo,smoke,0.42,311048,"(10, 0, 669, 472)"
333,0:11,Objeto,person,0.53,3256,"(691, 275, 735, 349)"
333,0:11,Humo,smoke,0.48,334304,"(12, 0, 686, 496)"
334,0:11,Objeto,person,0.53,3404,"(691, 277, 737, 351)"
334,0:11,Objeto,car,0.3,24165,"(120, 301, 299, 436)"
335,0:11,Objeto,person,0.48,3675,"(688, 278, 737, 353)"
335,0:11,Objeto,person,0.34,2184,"(687, 312, 739, 354)"
335,0:11,Humo,smoke,0.4,339020,"(12, 0, 682, 506)"
336,0:11,Objeto,person,0.43,3225,"(693, 280, 736, 355)"
336,0:11,Objeto,person,0.36,2640,"(690, 301, 738, 356)"
336,0:11,Humo,smoke,0.45,361660,"(11, 0, 687, 535)"
337,0:11,Objeto,person,0.57,3116,"(696, 282, 737, 358)"
337,0:11,Humo,smoke,0.44,335052,"(10, 0, 691, 492)"
338,0:11,Objeto,person,0.69,3000,"(698, 284, 738, 359)"
338,0:11,Humo,smoke,0.41,339948,"(10, 0, 694, 497)"
339,0:11,Objeto,person,0.73,3080,"(700, 284, 740, 361)"
339,0:11,Humo,smoke,0.44,336825,"(12, 0, 687, 499)"
340,0:11,Objeto,person,0.69,2926,"(703, 286, 741, 363)"
340,0:11,Humo,smoke,0.41,339660,"(13, 0, 679, 510)"
341,0:11,Objeto,person,0.64,3081,"(703, 287, 742, 366)"
341,0:11,Humo,smoke,0.45,344736,"(10, 0, 682, 513)"
342,0:11,Objeto,person,0.67,3198,"(702, 287, 741, 369)"
342,0:11,Humo,smoke,0.41,351675,"(11, 0, 686, 521)"
343,0:11,Objeto,person,0.69,3280,"(701, 288, 741, 370)"
343,0:11,Humo,smoke,0.39,357220,"(11, 0, 685, 530)"
344,0:11,Objeto,person,0.76,3320,"(700, 287, 740, 370)"
344,0:11,Humo,smoke,0.4,365424,"(12, 0, 674, 552)"
345,0:11,Objeto,person,0.73,3480,"(698, 286, 738, 373)"
345,0:11,Humo,smoke,0.42,355232,"(11, 0, 664, 544)"
346,0:11,Objeto,person,0.75,3471,"(697, 285, 736, 374)"
346,0:11,Humo,smoke,0.36,353466,"(10, 0, 667, 538)"
347,0:11,Objeto,person,0.74,3744,"(695, 280, 734, 376)"
347,0:11,Humo,smoke,0.4,367950,"(10, 0, 679, 550)"
348,0:11,Objeto,person,0.67,3900,"(695, 275, 734, 375)"
348,0:11,Objeto,car,0.33,26367,"(88, 323, 275, 464)"
348,0:11,Humo,smoke,0.22,233132,"(5, 0, 673, 349)"
349,0:11,Objeto,person,0.59,3589,"(695, 275, 732, 372)"
349,0:11,Humo,smoke,0.41,359384,"(8, 0, 676, 538)"
350,0:11,Objeto,person,0.63,3705,"(692, 275, 731, 370)"
350,0:11,Humo,smoke,0.33,353346,"(8, 0, 666, 537)"
351,0:11,Objeto,person,0.72,3496,"(691, 273, 729, 365)"
351,0:11,Humo,smoke,0.39,348920,"(9, 0, 680, 520)"
352,0:11,Objeto,person,0.72,3293,"(691, 274, 728, 363)"
352,0:11,Objeto,car,0.33,26549,"(81, 331, 272, 470)"
352,0:11,Humo,smoke,0.23,256410,"(5, 0, 698, 370)"
353,0:11,Objeto,person,0.73,3010,"(691, 274, 726, 360)"
353,0:11,Humo,smoke,0.32,363800,"(6, 0, 686, 535)"
354,0:11,Objeto,person,0.77,2924,"(690, 273, 724, 359)"
354,0:11,Humo,smoke,0.28,358568,"(9, 0, 683, 532)"
355,0:11,Objeto,person,0.79,3010,"(689, 272, 724, 358)"
355,0:11,Humo,smoke,0.21,372900,"(9, 0, 687, 550)"
356,0:11,Objeto,person,0.77,2656,"(689, 273, 721, 356)"
356,0:11,Humo,smoke,0.22,364039,"(8, 0, 691, 533)"
357,0:11,Objeto,person,0.72,2624,"(688, 273, 720, 355)"
357,0:11,Humo,smoke,0.23,353325,"(6, 0, 679, 525)"
358,0:11,Objeto,person,0.7,2952,"(684, 273, 720, 355)"
358,0:11,Humo,smoke,0.28,345437,"(8, 0, 661, 529)"
359,0:11,Objeto,person,0.71,2800,"(684, 275, 719, 355)"
359,0:11,Humo,smoke,0.21,361560,"(4, 0, 659, 552)"
360,0:12,Objeto,person,0.56,2916,"(682, 276, 718, 357)"
360,0:12,Objeto,person,0.4,1890,"(682, 277, 717, 331)"
360,0:12,Humo,smoke,0.24,364849,"(5, 0, 672, 547)"
361,0:12,Objeto,person,0.51,3120,"(678, 276, 717, 356)"
361,0:12,Objeto,person,0.44,2166,"(679, 277, 717, 334)"
361,0:12,Humo,smoke,0.23,356636,"(4, 0, 662, 542)"
362,0:12,Objeto,person,0.47,1904,"(678, 277, 712, 333)"
363,0:12,Objeto,person,0.5,1890,"(674, 278, 709, 332)"
364,0:12,Objeto,person,0.64,2090,"(669, 277, 707, 332)"
365,0:12,Objeto,person,0.61,2183,"(668, 275, 705, 334)"
366,0:12,Objeto,person,0.62,2145,"(664, 276, 703, 331)"
367,0:12,Objeto,person,0.65,1924,"(664, 276, 701, 328)"
368,0:12,Objeto,person,0.63,2356,"(662, 274, 700, 336)"
368,0:12,Objeto,person,0.45,3360,"(660, 274, 702, 354)"
369,0:12,Objeto,person,0.51,2242,"(659, 272, 697, 331)"
369,0:12,Objeto,person,0.33,3397,"(657, 272, 700, 351)"
370,0:12,Objeto,person,0.67,3520,"(655, 271, 699, 351)"
371,0:12,Objeto,person,0.73,3735,"(654, 270, 699, 353)"
372,0:12,Objeto,person,0.67,3403,"(654, 267, 695, 350)"
373,0:12,Objeto,person,0.68,3362,"(654, 263, 695, 345)"
374,0:12,Objeto,person,0.67,3116,"(656, 261, 694, 343)"
375,0:12,Objeto,person,0.56,1836,"(657, 260, 691, 314)"
375,0:12,Objeto,person,0.4,2850,"(656, 259, 694, 334)"
376,0:12,Objeto,person,0.65,3362,"(655, 256, 696, 338)"
376,0:12,Objeto,person,0.5,2220,"(656, 257, 693, 317)"
377,0:12,Objeto,person,0.81,3652,"(654, 254, 698, 337)"
378,0:12,Objeto,person,0.79,4067,"(651, 253, 700, 336)"
379,0:12,Objeto,person,0.72,4368,"(648, 251, 700, 335)"
380,0:12,Objeto,person,0.67,4250,"(650, 250, 700, 335)"
381,0:12,Objeto,person,0.62,4100,"(653, 248, 703, 330)"
382,0:12,Objeto,person,0.62,3476,"(655, 248, 699, 327)"
383,0:12,Objeto,person,0.62,3300,"(657, 246, 701, 321)"
383,0:12,Humo,smoke,0.21,358050,"(2, 0, 653, 550)"
384,0:12,Objeto,person,0.66,3300,"(658, 248, 702, 323)"
384,0:12,Objeto,cell phone,0.33,31959,"(34, 366, 235, 525)"
385,0:12,Objeto,person,0.6,2800,"(663, 249, 703, 319)"
386,0:12,Objeto,person,0.47,2613,"(665, 251, 704, 318)"
386,0:12,Humo,smoke,0.2,362228,"(5, 0, 666, 548)"
387,0:12,Objeto,person,0.49,2691,"(665, 252, 704, 321)"
388,0:12,Objeto,person,0.51,2691,"(665, 253, 704, 322)"
389,0:12,Objeto,person,0.49,2840,"(665, 251, 705, 322)"
389,0:12,Humo,smoke,0.21,359252,"(3, 0, 655, 551)"
390,0:13,Objeto,person,0.42,2911,"(665, 250, 706, 321)"
390,0:13,Humo,smoke,0.21,353909,"(4, 0, 651, 547)"
391,0:13,Objeto,person,0.39,2774,"(667, 250, 705, 323)"
392,0:13,Objeto,person,0.42,2812,"(668, 249, 706, 323)"
393,0:13,Objeto,person,0.39,2432,"(672, 249, 704, 325)"
394,0:13,Objeto,person,0.38,2294,"(673, 250, 704, 324)"
394,0:13,Objeto,cell phone,0.38,30732,"(28, 372, 225, 528)"
395,0:13,Objeto,person,0.33,2272,"(672, 249, 704, 320)"
396,0:13,Objeto,person,0.35,2508,"(670, 250, 703, 326)"
397,0:13,Objeto,person,0.35,2175,"(672, 251, 701, 326)"
398,0:13,Objeto,person,0.33,2325,"(670, 250, 701, 325)"
399,0:13,Objeto,person,0.4,2336,"(671, 252, 703, 325)"
400,0:13,Objeto,person,0.42,2516,"(670, 252, 704, 326)"
401,0:13,Objeto,person,0.41,2409,"(669, 253, 702, 326)"
403,0:13,Objeto,boat,0.32,32636,"(19, 378, 218, 542)"
404,0:13,Objeto,person,0.39,3225,"(662, 254, 705, 329)"
404,0:13,Objeto,boat,0.33,32835,"(18, 380, 217, 545)"
405,0:13,Objeto,person,0.38,3311,"(661, 254, 704, 331)"
405,0:13,Objeto,boat,0.35,32636,"(18, 381, 217, 545)"
406,0:13,Objeto,person,0.4,3116,"(662, 256, 703, 332)"
407,0:13,Objeto,person,0.5,3157,"(662, 257, 703, 334)"
407,0:13,Objeto,boat,0.33,32670,"(15, 383, 213, 548)"
408,0:13,Objeto,person,0.46,3240,"(662, 258, 702, 339)"
409,0:13,Objeto,person,0.5,3240,"(662, 259, 702, 340)"
410,0:13,Objeto,person,0.48,2923,"(663, 262, 700, 341)"
410,0:13,Objeto,boat,0.38,33969,"(11, 387, 212, 556)"
411,0:13,Objeto,person,0.53,2808,"(662, 265, 698, 343)"
412,0:13,Objeto,person,0.57,2220,"(665, 268, 695, 342)"
412,0:13,Objeto,boat,0.34,33532,"(8, 391, 210, 557)"
413,0:13,Objeto,person,0.63,2160,"(664, 269, 694, 341)"
413,0:13,Objeto,boat,0.36,33825,"(6, 392, 211, 557)"
414,0:13,Objeto,person,0.64,2272,"(664, 272, 696, 343)"
414,0:13,Objeto,boat,0.34,34645,"(4, 394, 209, 563)"
415,0:13,Objeto,person,0.41,1972,"(665, 276, 694, 344)"
416,0:13,Objeto,person,0.5,1764,"(665, 283, 693, 346)"
417,0:13,Objeto,person,0.56,1624,"(664, 289, 693, 345)"
418,0:13,Objeto,person,0.52,1431,"(665, 294, 692, 347)"
419,0:13,Objeto,person,0.51,1456,"(665, 297, 691, 353)"
419,0:13,Objeto,cell phone,0.42,33784,"(0, 400, 206, 564)"
420,0:14,Objeto,person,0.48,1484,"(663, 301, 691, 354)"
421,0:14,Objeto,person,0.38,1250,"(663, 304, 688, 354)"
424,0:14,Objeto,person,0.4,2560,"(653, 310, 685, 390)"
425,0:14,Objeto,person,0.39,2730,"(644, 315, 679, 393)"
426,0:14,Objeto,person,0.53,2584,"(639, 318, 673, 394)"
426,0:14,Objeto,surfboard,0.44,30212,"(0, 427, 166, 609)"
427,0:14,Objeto,person,0.37,2278,"(629, 326, 663, 393)"
428,0:14,Objeto,person,0.64,2376,"(617, 330, 653, 396)"
429,0:14,Objeto,person,0.63,2170,"(605, 333, 640, 395)"
430,0:14,Objeto,person,0.59,2183,"(592, 338, 629, 397)"
432,0:14,Objeto,person,0.39,2376,"(567, 345, 600, 417)"
432,0:14,Objeto,person,0.34,1485,"(567, 344, 600, 389)"
434,0:14,Objeto,person,0.52,2805,"(532, 348, 565, 433)"
435,0:14,Objeto,person,0.6,3010,"(514, 356, 549, 442)"
436,0:14,Objeto,person,0.53,3069,"(497, 355, 530, 448)"
437,0:14,Objeto,person,0.67,2635,"(481, 368, 512, 453)"
438,0:14,Objeto,person,0.67,2607,"(463, 377, 496, 456)"
439,0:14,Objeto,person,0.52,2432,"(447, 384, 479, 460)"
439,0:14,Objeto,person,0.38,1674,"(447, 384, 478, 438)"
440,0:14,Objeto,person,0.38,2376,"(432, 392, 465, 464)"
440,0:14,Objeto,person,0.36,1395,"(431, 392, 462, 437)"
441,0:14,Objeto,person,0.68,2769,"(416, 400, 455, 471)"
442,0:14,Objeto,person,0.54,2584,"(400, 406, 438, 474)"
443,0:14,Objeto,person,0.62,3080,"(383, 414, 427, 484)"
444,0:14,Objeto,person,0.65,3216,"(365, 422, 413, 489)"
445,0:14,Objeto,person,0.57,3710,"(346, 427, 399, 497)"
446,0:14,Objeto,person,0.56,3990,"(330, 434, 387, 504)"
446,0:14,Objeto,person,0.33,2368,"(334, 434, 371, 498)"
447,0:14,Objeto,person,0.39,4425,"(314, 441, 373, 516)"
448,0:14,Objeto,person,0.55,4332,"(299, 450, 356, 526)"
448,0:14,Objeto,person,0.31,3150,"(306, 448, 351, 518)"
449,0:14,Objeto,person,0.42,3713,"(293, 456, 340, 535)"
449,0:14,Objeto,person,0.31,2542,"(296, 456, 337, 518)"
450,0:15,Objeto,person,0.51,3510,"(279, 466, 324, 544)"
451,0:15,Objeto,person,0.6,3198,"(269, 475, 310, 553)"
452,0:15,Objeto,person,0.55,2738,"(258, 486, 295, 560)"
452,0:15,Objeto,person,0.36,2065,"(258, 484, 293, 543)"
453,0:15,Objeto,person,0.53,1924,"(248, 495, 285, 547)"
454,0:15,Objeto,person,0.58,2925,"(239, 505, 278, 580)"
455,0:15,Objeto,person,0.62,3300,"(229, 512, 273, 587)"
456,0:15,Objeto,person,0.73,3900,"(220, 518, 272, 593)"
457,0:15,Objeto,person,0.7,4500,"(215, 524, 275, 599)"
458,0:15,Objeto,person,0.72,5427,"(207, 528, 274, 609)"
459,0:15,Objeto,person,0.7,5589,"(202, 533, 271, 614)"
460,0:15,Objeto,person,0.63,4928,"(203, 538, 267, 615)"
461,0:15,Objeto,person,0.69,4366,"(202, 543, 261, 617)"
462,0:15,Objeto,person,0.73,3796,"(202, 544, 254, 617)"
463,0:15,Objeto,person,0.69,4000,"(203, 548, 253, 628)"
464,0:15,Objeto,person,0.7,3404,"(205, 549, 251, 623)"
465,0:15,Objeto,person,0.65,3626,"(205, 551, 254, 625)"
466,0:15,Objeto,person,0.64,3504,"(207, 554, 255, 627)"
467,0:15,Objeto,person,0.61,4446,"(207, 555, 264, 633)"
468,0:15,Objeto,person,0.67,5530,"(205, 556, 275, 635)"
469,0:15,Objeto,person,0.7,6724,"(206, 554, 288, 636)"
470,0:15,Objeto,person,0.68,6478,"(211, 554, 290, 636)"
471,0:15,Objeto,person,0.68,6384,"(214, 553, 290, 637)"
472,0:15,Objeto,person,0.55,5767,"(219, 554, 292, 633)"
473,0:15,Objeto,person,0.51,5032,"(224, 553, 292, 627)"
474,0:15,Objeto,person,0.67,4189,"(231, 555, 290, 626)"
475,0:15,Objeto,person,0.64,3960,"(236, 555, 291, 627)"
476,0:15,Objeto,person,0.6,3796,"(239, 555, 291, 628)"
477,0:15,Objeto,person,0.69,3850,"(245, 556, 300, 626)"
478,0:15,Objeto,person,0.5,3905,"(250, 554, 305, 625)"
478,0:15,Objeto,person,0.3,2565,"(250, 554, 295, 611)"
479,0:15,Objeto,person,0.56,3431,"(254, 553, 301, 626)"
480,0:16,Objeto,person,0.66,4891,"(256, 553, 323, 626)"
481,0:16,Objeto,person,0.65,5400,"(260, 552, 332, 627)"
482,0:16,Objeto,person,0.69,5472,"(264, 550, 336, 626)"
483,0:16,Objeto,person,0.74,5396,"(268, 548, 339, 624)"
484,0:16,Objeto,person,0.75,4950,"(272, 548, 338, 623)"
485,0:16,Objeto,person,0.77,3990,"(279, 547, 336, 617)"
486,0:16,Objeto,person,0.66,3692,"(283, 547, 335, 618)"
487,0:16,Objeto,person,0.71,3825,"(288, 546, 339, 621)"
488,0:16,Objeto,person,0.6,4620,"(293, 542, 348, 626)"
489,0:16,Objeto,person,0.68,4455,"(296, 541, 351, 622)"
490,0:16,Objeto,person,0.33,4872,"(298, 539, 356, 623)"
492,0:16,Objeto,person,0.6,5607,"(306, 532, 369, 621)"
493,0:16,Objeto,person,0.58,6177,"(308, 530, 379, 617)"
495,0:16,Objeto,person,0.31,6935,"(313, 521, 386, 616)"
498,0:16,Objeto,person,0.44,4698,"(331, 513, 389, 594)"
499,0:16,Objeto,person,0.5,4320,"(337, 514, 391, 594)"
500,0:16,Objeto,person,0.4,4664,"(346, 513, 399, 601)"
501,0:16,Objeto,person,0.4,3850,"(353, 510, 403, 587)"
501,0:16,Objeto,person,0.35,2700,"(353, 510, 398, 570)"
502,0:16,Objeto,person,0.39,2166,"(357, 510, 395, 567)"
503,0:16,Objeto,person,0.31,1652,"(363, 509, 391, 568)"
504,0:16,Objeto,person,0.32,1674,"(366, 507, 393, 569)"
508,0:16,Objeto,person,0.47,5418,"(379, 496, 442, 582)"
510,0:17,Objeto,person,0.51,2275,"(392, 493, 427, 558)"
511,0:17,Objeto,person,0.31,2508,"(395, 492, 433, 558)"
512,0:17,Objeto,person,0.4,3053,"(396, 492, 439, 563)"
513,0:17,Objeto,person,0.52,3760,"(399, 490, 446, 570)"
514,0:17,Objeto,person,0.36,3619,"(402, 490, 449, 567)"
515,0:17,Objeto,person,0.34,2982,"(407, 491, 449, 562)"
517,0:17,Objeto,person,0.34,3198,"(421, 493, 460, 575)"
518,0:17,Objeto,person,0.4,3071,"(424, 491, 461, 574)"
519,0:17,Objeto,person,0.35,3182,"(426, 487, 463, 573)"
520,0:17,Objeto,person,0.37,5016,"(427, 484, 484, 572)"
523,0:17,Objeto,person,0.52,5074,"(426, 478, 485, 564)"
524,0:17,Objeto,person,0.44,4335,"(432, 475, 483, 560)"
528,0:17,Objeto,person,0.5,3380,"(437, 478, 489, 543)"
529,0:17,Objeto,person,0.57,3705,"(431, 478, 488, 543)"
531,0:17,Objeto,person,0.37,3306,"(418, 483, 476, 540)"
535,0:17,Objeto,person,0.32,1632,"(421, 487, 453, 538)"
536,0:17,Objeto,person,0.45,4095,"(405, 489, 468, 554)"
536,0:17,Objeto,person,0.37,6045,"(375, 489, 468, 554)"
537,0:17,Objeto,person,0.55,4260,"(398, 491, 458, 562)"
538,0:17,Objeto,person,0.49,5005,"(383, 491, 448, 568)"
540,0:18,Objeto,person,0.47,3713,"(379, 495, 426, 574)"
541,0:18,Objeto,person,0.57,3139,"(376, 497, 419, 570)"
542,0:18,Objeto,person,0.54,3139,"(371, 503, 414, 576)"
543,0:18,Objeto,person,0.56,3036,"(367, 508, 411, 577)"
544,0:18,Objeto,person,0.45,3456,"(360, 510, 408, 582)"
545,0:18,Objeto,person,0.5,3760,"(357, 510, 404, 590)"
547,0:18,Objeto,person,0.43,3440,"(352, 516, 395, 596)"
548,0:18,Objeto,person,0.58,3040,"(348, 520, 386, 600)"
549,0:18,Objeto,person,0.58,4617,"(345, 522, 402, 603)"
550,0:18,Objeto,person,0.53,5395,"(344, 521, 409, 604)"
551,0:18,Objeto,person,0.64,6003,"(339, 521, 408, 608)"
552,0:18,Objeto,person,0.4,4500,"(338, 523, 398, 598)"
553,0:18,Objeto,person,0.48,3445,"(339, 524, 392, 589)"
554,0:18,Objeto,person,0.39,2928,"(340, 526, 388, 587)"
556,0:18,Objeto,person,0.31,3570,"(342, 527, 393, 597)"
558,0:18,Objeto,person,0.32,2379,"(349, 531, 388, 592)"
558,0:18,Objeto,person,0.31,3350,"(347, 531, 397, 598)"
559,0:18,Objeto,person,0.42,2368,"(349, 530, 386, 594)"
560,0:18,Objeto,person,0.34,1984,"(352, 533, 383, 597)"
563,0:18,Objeto,person,0.41,4940,"(355, 528, 420, 604)"
563,0:18,Objeto,person,0.36,3034,"(356, 529, 397, 603)"
564,0:18,Objeto,person,0.49,5475,"(355, 529, 428, 604)"
565,0:18,Objeto,person,0.5,5772,"(356, 527, 430, 605)"
566,0:18,Objeto,person,0.42,6622,"(353, 525, 430, 611)"
575,0:19,Objeto,person,0.48,4543,"(388, 520, 447, 597)"
576,0:19,Objeto,person,0.6,4235,"(391, 519, 446, 596)"
577,0:19,Objeto,person,0.58,4482,"(396, 516, 450, 599)"
578,0:19,Objeto,person,0.53,5015,"(397, 513, 456, 598)"
579,0:19,Objeto,person,0.55,5580,"(399, 510, 461, 600)"
580,0:19,Objeto,person,0.61,5130,"(406, 509, 463, 599)"
580,0:19,Objeto,car,0.4,3472,"(0, 9, 56, 71)"
581,0:19,Objeto,person,0.69,5642,"(403, 508, 465, 599)"
581,0:19,Objeto,car,0.69,4736,"(0, 5, 74, 69)"
582,0:19,Objeto,car,0.75,6279,"(0, 0, 91, 69)"
582,0:19,Objeto,person,0.66,5640,"(406, 507, 466, 601)"
583,0:19,Objeto,car,0.79,7314,"(0, 0, 106, 69)"
583,0:19,Objeto,person,0.54,5704,"(404, 505, 466, 597)"
584,0:19,Objeto,car,0.73,8733,"(0, 0, 123, 71)"
584,0:19,Objeto,person,0.37,5734,"(404, 503, 465, 597)"
585,0:19,Objeto,car,0.78,10626,"(0, 0, 138, 77)"
585,0:19,Objeto,person,0.42,5520,"(406, 499, 466, 591)"
586,0:19,Objeto,car,0.84,10792,"(0, 0, 152, 71)"
587,0:19,Objeto,car,0.89,11592,"(0, 0, 168, 69)"
588,0:19,Objeto,car,0.83,11880,"(0, 0, 180, 66)"
589,0:19,Objeto,car,0.81,11655,"(9, 0, 194, 63)"
589,0:19,Objeto,person,0.41,2760,"(423, 496, 463, 565)"
