Frame,Tiempo,Tipo,Etiqueta,Confianza,Area,Coordenadas
71,0:02,Objeto,car,0.7,1855,"(0, 287, 53, 322)"
71,0:02,Objeto,car,0.68,1736,"(93, 165, 149, 196)"
71,0:02,Objeto,car,0.63,3483,"(500, 340, 581, 383)"
71,0:02,Objeto,car,0.57,2886,"(555, 281, 629, 320)"
71,0:02,Objeto,car,0.53,792,"(0, 239, 24, 272)"
72,0:02,Objeto,car,0.74,3120,"(458, 409, 536, 449)"
72,0:02,Objeto,car,0.72,3360,"(492, 338, 572, 380)"
72,0:02,Objeto,car,0.71,1767,"(92, 165, 149, 196)"
72,0:02,Objeto,car,0.67,1470,"(0, 284, 42, 319)"
72,0:02,Objeto,car,0.52,2886,"(555, 281, 629, 320)"
72,0:02,Objeto,truck,0.37,2480,"(344, 184, 406, 224)"
73,0:02,Objeto,car,0.72,1767,"(92, 165, 149, 196)"
73,0:02,Objeto,car,0.65,3318,"(483, 335, 562, 377)"
73,0:02,Objeto,car,0.65,1054,"(0, 282, 31, 316)"
73,0:02,Objeto,car,0.63,3192,"(446, 405, 522, 447)"
73,0:02,Objeto,car,0.53,2886,"(555, 281, 629, 320)"
73,0:02,Objeto,truck,0.38,6464,"(461, 174, 562, 238)"
73,0:02,Objeto,truck,0.37,2646,"(343, 183, 406, 225)"
74,0:02,Objeto,car,0.79,3360,"(474, 333, 554, 375)"
74,0:02,Objeto,car,0.7,1736,"(92, 165, 148, 196)"
74,0:02,Objeto,car,0.67,3157,"(433, 402, 510, 443)"
74,0:02,Objeto,car,0.57,2925,"(554, 281, 629, 320)"
74,0:02,Objeto,truck,0.42,2646,"(343, 182, 406, 224)"
74,0:02,Objeto,car,0.37,448,"(627, 299, 655, 315)"
75,0:02,Objeto,car,0.73,1736,"(92, 165, 148, 196)"
75,0:02,Objeto,car,0.72,3276,"(419, 398, 497, 440)"
75,0:02,Objeto,car,0.63,3198,"(466, 331, 544, 372)"
75,0:02,Objeto,car,0.58,2886,"(555, 281, 629, 320)"
75,0:02,Objeto,truck,0.44,2772,"(343, 180, 406, 224)"
75,0:02,Objeto,car,0.42,448,"(627, 299, 655, 315)"
76,0:02,Objeto,car,0.75,3234,"(408, 395, 485, 437)"
76,0:02,Objeto,car,0.73,1736,"(92, 165, 148, 196)"
76,0:02,Objeto,car,0.56,3239,"(456, 328, 535, 369)"
76,0:02,Objeto,car,0.53,2886,"(555, 281, 629, 320)"
76,0:02,Objeto,truck,0.37,2772,"(343, 180, 406, 224)"
77,0:02,Objeto,car,0.78,3198,"(395, 392, 473, 433)"
77,0:02,Objeto,car,0.71,1736,"(92, 165, 148, 196)"
77,0:02,Objeto,car,0.69,3318,"(447, 326, 526, 368)"
77,0:02,Objeto,car,0.59,2847,"(555, 281, 628, 320)"
77,0:02,Objeto,car,0.39,405,"(627, 299, 654, 314)"
78,0:02,Objeto,car,0.71,1705,"(93, 165, 148, 196)"
78,0:02,Objeto,car,0.65,3000,"(384, 389, 459, 429)"
78,0:02,Objeto,car,0.61,3003,"(439, 325, 516, 364)"
78,0:02,Objeto,car,0.56,2847,"(556, 281, 629, 320)"
79,0:02,Objeto,car,0.77,3116,"(371, 386, 447, 427)"
79,0:02,Objeto,car,0.73,1736,"(92, 165, 148, 196)"
79,0:02,Objeto,car,0.68,3276,"(430, 321, 508, 363)"
79,0:02,Objeto,car,0.59,2769,"(557, 281, 628, 320)"
79,0:02,Objeto,car,0.41,405,"(627, 300, 654, 315)"
80,0:02,Objeto,car,0.73,3040,"(359, 383, 435, 423)"
80,0:02,Objeto,car,0.71,1736,"(92, 165, 148, 196)"
80,0:02,Objeto,car,0.63,3080,"(421, 320, 498, 360)"
80,0:02,Objeto,car,0.6,2769,"(557, 281, 628, 320)"
80,0:02,Objeto,car,0.4,364,"(627, 300, 653, 314)"
80,0:02,Objeto,truck,0.36,2898,"(343, 178, 406, 224)"
81,0:02,Objeto,car,0.77,3075,"(347, 379, 422, 420)"
81,0:02,Objeto,car,0.74,3120,"(413, 318, 491, 358)"
81,0:02,Objeto,car,0.71,1736,"(92, 165, 148, 196)"
81,0:02,Objeto,car,0.55,2769,"(557, 281, 628, 320)"
81,0:02,Objeto,truck,0.41,3150,"(343, 174, 406, 224)"
82,0:02,Objeto,car,0.83,3311,"(334, 375, 411, 418)"
82,0:02,Objeto,car,0.69,1736,"(92, 165, 148, 196)"
82,0:02,Objeto,car,0.67,3157,"(404, 316, 481, 357)"
82,0:02,Objeto,car,0.56,2769,"(557, 281, 628, 320)"
83,0:02,Objeto,car,0.84,3034,"(324, 372, 398, 413)"
83,0:02,Objeto,car,0.73,3198,"(394, 313, 472, 354)"
83,0:02,Objeto,car,0.69,1736,"(92, 165, 148, 196)"
83,0:02,Objeto,car,0.56,2774,"(555, 282, 628, 320)"
84,0:02,Objeto,car,0.81,3157,"(386, 310, 463, 351)"
84,0:02,Objeto,car,0.74,2993,"(311, 369, 384, 410)"
84,0:02,Objeto,car,0.7,1767,"(91, 165, 148, 196)"
84,0:02,Objeto,car,0.59,2774,"(555, 282, 628, 320)"
85,0:02,Objeto,car,0.79,3040,"(378, 309, 454, 349)"
85,0:02,Objeto,car,0.76,2925,"(299, 367, 374, 406)"
85,0:02,Objeto,car,0.65,1767,"(91, 165, 148, 196)"
85,0:02,Objeto,car,0.63,2738,"(553, 282, 627, 319)"
85,0:02,Objeto,car,0.38,1421,"(0, 392, 29, 441)"
86,0:02,Objeto,car,0.75,3075,"(286, 362, 361, 403)"
86,0:02,Objeto,car,0.66,1736,"(91, 165, 147, 196)"
86,0:02,Objeto,car,0.61,2888,"(551, 282, 627, 320)"
86,0:02,Objeto,car,0.57,3075,"(370, 306, 445, 347)"
87,0:02,Objeto,car,0.68,1736,"(91, 165, 147, 196)"
87,0:02,Objeto,car,0.64,3116,"(275, 359, 351, 400)"
87,0:02,Objeto,car,0.61,2775,"(551, 282, 626, 319)"
87,0:02,Objeto,car,0.6,2726,"(0, 388, 47, 446)"
87,0:02,Objeto,car,0.58,3000,"(362, 304, 437, 344)"
88,0:02,Objeto,car,0.75,3000,"(263, 357, 338, 397)"
88,0:02,Objeto,car,0.74,3003,"(353, 303, 430, 342)"
88,0:02,Objeto,car,0.69,1736,"(91, 165, 147, 196)"
88,0:02,Objeto,car,0.62,2850,"(551, 281, 626, 319)"
88,0:02,Objeto,car,0.57,3416,"(0, 388, 56, 449)"
89,0:02,Objeto,car,0.85,3040,"(250, 354, 326, 394)"
89,0:02,Objeto,car,0.69,1650,"(91, 166, 146, 196)"
89,0:02,Objeto,car,0.66,4224,"(0, 388, 66, 452)"
89,0:02,Objeto,car,0.66,2886,"(344, 301, 418, 340)"
89,0:02,Objeto,car,0.61,2888,"(550, 281, 626, 319)"
89,0:02,Objeto,car,0.36,392,"(623, 301, 651, 315)"
90,0:03,Objeto,car,0.78,2774,"(240, 351, 313, 389)"
90,0:03,Objeto,car,0.75,3000,"(335, 298, 410, 338)"
90,0:03,Objeto,car,0.66,1650,"(91, 166, 146, 196)"
90,0:03,Objeto,car,0.63,4864,"(0, 390, 76, 454)"
90,0:03,Objeto,car,0.59,2888,"(550, 281, 626, 319)"
90,0:03,Objeto,car,0.35,392,"(623, 301, 651, 315)"
91,0:03,Objeto,car,0.74,3040,"(326, 296, 402, 336)"
91,0:03,Objeto,car,0.72,2920,"(228, 347, 301, 387)"
91,0:03,Objeto,car,0.65,1620,"(92, 166, 146, 196)"
91,0:03,Objeto,car,0.64,5676,"(0, 393, 86, 459)"
91,0:03,Objeto,car,0.54,2850,"(550, 281, 625, 319)"
92,0:03,Objeto,car,0.77,2808,"(217, 345, 289, 384)"
92,0:03,Objeto,car,0.76,3150,"(319, 293, 394, 335)"
92,0:03,Objeto,car,0.64,1620,"(92, 166, 146, 196)"
92,0:03,Objeto,car,0.51,6138,"(3, 395, 96, 461)"
92,0:03,Objeto,car,0.48,2850,"(550, 281, 625, 319)"
93,0:03,Objeto,car,0.85,2847,"(205, 342, 278, 381)"
93,0:03,Objeto,car,0.75,3192,"(309, 291, 385, 333)"
93,0:03,Objeto,car,0.62,1650,"(91, 166, 146, 196)"
93,0:03,Objeto,car,0.5,6016,"(11, 400, 105, 464)"
93,0:03,Objeto,car,0.5,2850,"(550, 281, 625, 319)"
94,0:03,Objeto,car,0.79,3034,"(302, 289, 376, 330)"
94,0:03,Objeto,car,0.78,2736,"(194, 339, 266, 377)"
94,0:03,Objeto,car,0.62,1650,"(91, 166, 146, 196)"
94,0:03,Objeto,car,0.48,2812,"(550, 281, 624, 319)"
94,0:03,Objeto,car,0.41,5828,"(21, 403, 115, 465)"
95,0:03,Objeto,car,0.82,2808,"(182, 336, 254, 375)"
95,0:03,Objeto,car,0.74,2886,"(294, 288, 368, 327)"
95,0:03,Objeto,car,0.63,1620,"(92, 166, 146, 196)"
95,0:03,Objeto,car,0.53,5785,"(36, 404, 125, 469)"
95,0:03,Objeto,car,0.52,2925,"(549, 281, 624, 320)"
96,0:03,Objeto,car,0.82,2808,"(171, 333, 243, 372)"
96,0:03,Objeto,car,0.72,3116,"(286, 285, 362, 326)"
96,0:03,Objeto,car,0.64,1620,"(91, 166, 145, 196)"
96,0:03,Objeto,car,0.53,2925,"(548, 281, 623, 320)"
96,0:03,Objeto,car,0.49,5696,"(46, 407, 135, 471)"
97,0:03,Objeto,car,0.83,2808,"(159, 330, 231, 369)"
97,0:03,Objeto,car,0.74,2886,"(278, 284, 352, 323)"
97,0:03,Objeto,car,0.61,1680,"(90, 168, 146, 198)"
97,0:03,Objeto,car,0.49,2886,"(549, 281, 623, 320)"
97,0:03,Objeto,car,0.44,5733,"(54, 410, 145, 473)"
97,0:03,Objeto,truck,0.38,6834,"(456, 171, 558, 238)"
98,0:03,Objeto,car,0.8,3003,"(268, 282, 345, 321)"
98,0:03,Objeto,car,0.77,2769,"(148, 327, 219, 366)"
98,0:03,Objeto,car,0.62,1680,"(89, 167, 145, 197)"
98,0:03,Objeto,truck,0.49,6732,"(456, 172, 558, 238)"
98,0:03,Objeto,car,0.49,2886,"(549, 281, 623, 320)"
98,0:03,Objeto,car,0.42,5696,"(66, 413, 155, 477)"
99,0:03,Objeto,car,0.78,2736,"(137, 325, 209, 363)"
99,0:03,Objeto,car,0.78,2812,"(261, 281, 335, 319)"
99,0:03,Objeto,car,0.6,1650,"(90, 167, 145, 197)"
99,0:03,Objeto,car,0.48,2847,"(550, 281, 623, 320)"
99,0:03,Objeto,truck,0.4,6732,"(456, 172, 558, 238)"
100,0:03,Objeto,car,0.81,2769,"(126, 321, 197, 360)"
100,0:03,Objeto,car,0.77,2847,"(253, 278, 326, 317)"
100,0:03,Objeto,car,0.63,1620,"(90, 167, 144, 197)"
100,0:03,Objeto,car,0.45,2847,"(550, 281, 623, 320)"
100,0:03,Objeto,truck,0.36,6732,"(455, 172, 557, 238)"
101,0:03,Objeto,car,0.83,2664,"(114, 319, 186, 356)"
101,0:03,Objeto,car,0.8,2925,"(244, 277, 319, 316)"
101,0:03,Objeto,car,0.67,1620,"(89, 167, 143, 197)"
101,0:03,Objeto,car,0.43,2847,"(550, 281, 623, 320)"
101,0:03,Objeto,truck,0.37,6732,"(455, 172, 557, 238)"
102,0:03,Objeto,car,0.8,2769,"(104, 316, 175, 355)"
102,0:03,Objeto,car,0.77,2774,"(237, 274, 310, 312)"
102,0:03,Objeto,car,0.67,1674,"(89, 166, 143, 197)"
102,0:03,Objeto,car,0.43,2808,"(551, 281, 623, 320)"
102,0:03,Objeto,truck,0.36,6666,"(455, 172, 556, 238)"
103,0:03,Objeto,car,0.82,2769,"(93, 313, 164, 352)"
103,0:03,Objeto,car,0.81,2847,"(229, 272, 302, 311)"
103,0:03,Objeto,car,0.63,1620,"(89, 167, 143, 197)"
103,0:03,Objeto,car,0.47,2774,"(550, 281, 623, 319)"
103,0:03,Objeto,truck,0.38,6666,"(455, 172, 556, 238)"
104,0:03,Objeto,car,0.84,2774,"(221, 271, 294, 309)"
104,0:03,Objeto,car,0.78,2850,"(81, 310, 156, 348)"
104,0:03,Objeto,car,0.58,1620,"(89, 167, 143, 197)"
104,0:03,Objeto,car,0.48,2774,"(550, 281, 623, 319)"
104,0:03,Objeto,truck,0.38,6732,"(454, 172, 556, 238)"
105,0:03,Objeto,car,0.77,2627,"(70, 308, 141, 345)"
105,0:03,Objeto,car,0.76,2925,"(214, 268, 289, 307)"
105,0:03,Objeto,car,0.63,1620,"(89, 167, 143, 197)"
105,0:03,Objeto,car,0.43,2774,"(550, 281, 623, 319)"
105,0:03,Objeto,truck,0.36,6798,"(454, 172, 557, 238)"
106,0:03,Objeto,car,0.82,2698,"(59, 304, 130, 342)"
106,0:03,Objeto,car,0.75,2701,"(206, 268, 279, 305)"
106,0:03,Objeto,car,0.64,1620,"(89, 167, 143, 197)"
106,0:03,Objeto,truck,0.4,6901,"(454, 171, 557, 238)"
106,0:03,Objeto,car,0.4,2774,"(550, 281, 623, 319)"
107,0:03,Objeto,car,0.84,2590,"(49, 303, 119, 340)"
107,0:03,Objeto,car,0.83,2886,"(198, 264, 272, 303)"
107,0:03,Objeto,car,0.65,1595,"(88, 168, 143, 197)"
107,0:03,Objeto,car,0.39,2774,"(550, 281, 623, 319)"
107,0:03,Objeto,truck,0.39,6901,"(453, 171, 556, 238)"
108,0:03,Objeto,car,0.85,2627,"(37, 300, 108, 337)"
108,0:03,Objeto,car,0.77,2769,"(192, 262, 263, 301)"
108,0:03,Objeto,car,0.68,1512,"(89, 168, 143, 196)"
108,0:03,Objeto,truck,0.44,6901,"(453, 171, 556, 238)"
108,0:03,Objeto,car,0.41,2736,"(551, 281, 623, 319)"
109,0:03,Objeto,car,0.83,2627,"(27, 297, 98, 334)"
109,0:03,Objeto,car,0.78,2701,"(183, 262, 256, 299)"
109,0:03,Objeto,car,0.67,1540,"(89, 168, 144, 196)"
109,0:03,Objeto,truck,0.49,6901,"(453, 171, 556, 238)"
109,0:03,Objeto,car,0.4,2774,"(550, 281, 623, 319)"
110,0:03,Objeto,car,0.85,2590,"(16, 295, 86, 332)"
110,0:03,Objeto,car,0.81,2701,"(175, 260, 248, 297)"
110,0:03,Objeto,car,0.69,1595,"(89, 167, 144, 196)"
110,0:03,Objeto,car,0.47,2812,"(549, 281, 623, 319)"
110,0:03,Objeto,truck,0.36,6901,"(453, 171, 556, 238)"
111,0:03,Objeto,car,0.87,2627,"(6, 292, 77, 329)"
111,0:03,Objeto,car,0.83,2812,"(167, 257, 241, 295)"
111,0:03,Objeto,car,0.7,1540,"(88, 168, 143, 196)"
111,0:03,Objeto,car,0.48,2812,"(549, 281, 623, 319)"
111,0:03,Objeto,truck,0.41,6968,"(452, 171, 556, 238)"
112,0:03,Objeto,car,0.84,2368,"(1, 289, 65, 326)"
112,0:03,Objeto,car,0.79,2738,"(160, 256, 234, 293)"
112,0:03,Objeto,car,0.7,1595,"(88, 167, 143, 196)"
112,0:03,Objeto,car,0.46,2812,"(549, 281, 623, 319)"
112,0:03,Objeto,truck,0.43,6968,"(452, 171, 556, 238)"
113,0:03,Objeto,car,0.81,2925,"(152, 253, 227, 292)"
113,0:03,Objeto,car,0.69,1540,"(88, 168, 143, 196)"
113,0:03,Objeto,car,0.67,1890,"(0, 287, 54, 322)"
113,0:03,Objeto,car,0.43,2812,"(549, 281, 623, 319)"
113,0:03,Objeto,truck,0.42,6968,"(452, 171, 556, 238)"
114,0:03,Objeto,car,0.87,2627,"(146, 253, 217, 290)"
114,0:03,Objeto,car,0.74,1540,"(88, 168, 143, 196)"
114,0:03,Objeto,car,0.72,1584,"(0, 284, 44, 320)"
114,0:03,Objeto,car,0.48,2850,"(548, 281, 623, 319)"
114,0:03,Objeto,truck,0.45,6968,"(452, 171, 556, 238)"
114,0:03,Objeto,car,0.38,2294,"(337, 187, 399, 224)"
115,0:03,Objeto,car,0.79,2698,"(138, 250, 209, 288)"
115,0:03,Objeto,car,0.74,1540,"(88, 168, 143, 196)"
115,0:03,Objeto,car,0.59,1224,"(0, 282, 34, 318)"
115,0:03,Objeto,car,0.5,2850,"(548, 281, 623, 319)"
115,0:03,Objeto,car,0.37,2294,"(337, 187, 399, 224)"
115,0:03,Objeto,truck,0.37,7140,"(452, 170, 557, 238)"
115,0:03,Objeto,truck,0.35,2379,"(337, 185, 398, 224)"
116,0:03,Objeto,car,0.8,2812,"(130, 248, 204, 286)"
116,0:03,Objeto,car,0.67,1595,"(88, 168, 143, 197)"
116,0:03,Objeto,car,0.52,2850,"(548, 281, 623, 319)"
116,0:03,Objeto,car,0.45,782,"(0, 281, 23, 315)"
116,0:03,Objeto,truck,0.43,7208,"(452, 170, 558, 238)"
117,0:03,Objeto,car,0.73,2774,"(123, 247, 196, 285)"
117,0:03,Objeto,car,0.71,1624,"(87, 168, 143, 197)"
117,0:03,Objeto,car,0.55,2812,"(548, 281, 622, 319)"
117,0:03,Objeto,truck,0.4,7140,"(452, 170, 557, 238)"
118,0:03,Objeto,car,0.74,2812,"(116, 244, 190, 282)"
118,0:03,Objeto,car,0.73,1624,"(87, 168, 143, 197)"
118,0:03,Objeto,car,0.58,2736,"(549, 281, 621, 319)"
119,0:03,Objeto,car,0.8,2664,"(109, 243, 181, 280)"
119,0:03,Objeto,car,0.73,1624,"(87, 168, 143, 197)"
119,0:03,Objeto,car,0.59,2736,"(549, 281, 621, 319)"
120,0:04,Objeto,car,0.83,2590,"(102, 241, 172, 278)"
120,0:04,Objeto,car,0.72,1624,"(87, 168, 143, 197)"
120,0:04,Objeto,car,0.59,2736,"(549, 281, 621, 319)"
121,0:04,Objeto,car,0.8,2592,"(95, 240, 167, 276)"
121,0:04,Objeto,car,0.71,1653,"(86, 168, 143, 197)"
121,0:04,Objeto,car,0.61,2736,"(549, 281, 621, 319)"
121,0:04,Objeto,truck,0.36,7035,"(453, 171, 558, 238)"
122,0:04,Objeto,car,0.78,2556,"(89, 238, 160, 274)"
122,0:04,Objeto,car,0.7,1653,"(86, 168, 143, 197)"
122,0:04,Objeto,car,0.61,2736,"(549, 281, 621, 319)"
122,0:04,Objeto,truck,0.36,6930,"(453, 172, 558, 238)"
123,0:04,Objeto,car,0.81,2701,"(80, 236, 153, 273)"
123,0:04,Objeto,car,0.69,1682,"(85, 168, 143, 197)"
123,0:04,Objeto,car,0.64,2698,"(550, 281, 621, 319)"
123,0:04,Objeto,truck,0.41,6996,"(453, 172, 559, 238)"
124,0:04,Objeto,car,0.78,2628,"(72, 235, 145, 271)"
124,0:04,Objeto,car,0.69,1596,"(86, 169, 143, 197)"
124,0:04,Objeto,car,0.62,2736,"(549, 281, 621, 319)"
124,0:04,Objeto,truck,0.37,6996,"(453, 172, 559, 238)"
125,0:04,Objeto,car,0.8,2738,"(65, 233, 139, 270)"
125,0:04,Objeto,car,0.66,1653,"(86, 168, 143, 197)"
125,0:04,Objeto,car,0.56,2736,"(549, 281, 621, 319)"
125,0:04,Objeto,truck,0.4,6996,"(453, 172, 559, 238)"
126,0:04,Objeto,car,0.87,2627,"(59, 231, 130, 268)"
126,0:04,Objeto,car,0.65,1653,"(86, 168, 143, 197)"
126,0:04,Objeto,car,0.62,2698,"(550, 281, 621, 319)"
126,0:04,Objeto,truck,0.42,6930,"(453, 172, 558, 238)"
127,0:04,Objeto,car,0.86,2627,"(52, 229, 123, 266)"
127,0:04,Objeto,car,0.65,2736,"(549, 281, 621, 319)"
127,0:04,Objeto,car,0.65,1710,"(86, 168, 143, 198)"
127,0:04,Objeto,truck,0.43,6864,"(453, 172, 557, 238)"
127,0:04,Objeto,car,0.4,384,"(622, 299, 646, 315)"
128,0:04,Objeto,car,0.81,2592,"(46, 228, 118, 264)"
128,0:04,Objeto,car,0.65,1740,"(86, 168, 144, 198)"
128,0:04,Objeto,car,0.62,2698,"(550, 281, 621, 319)"
128,0:04,Objeto,truck,0.39,6732,"(454, 172, 556, 238)"
128,0:04,Objeto,car,0.36,352,"(622, 299, 644, 315)"
129,0:04,Objeto,car,0.86,2736,"(39, 225, 111, 263)"
129,0:04,Objeto,car,0.64,1767,"(87, 167, 144, 198)"
129,0:04,Objeto,car,0.62,2808,"(549, 281, 621, 320)"
130,0:04,Objeto,car,0.77,2592,"(32, 224, 104, 260)"
130,0:04,Objeto,car,0.65,1740,"(86, 168, 144, 198)"
130,0:04,Objeto,car,0.65,2808,"(550, 281, 622, 320)"
130,0:04,Objeto,truck,0.38,6864,"(454, 172, 558, 238)"
131,0:04,Objeto,car,0.83,2627,"(25, 222, 96, 259)"
131,0:04,Objeto,car,0.64,1829,"(86, 168, 145, 199)"
131,0:04,Objeto,car,0.62,2847,"(549, 281, 622, 320)"
131,0:04,Objeto,truck,0.39,6695,"(454, 173, 557, 238)"
132,0:04,Objeto,car,0.86,2484,"(20, 221, 89, 257)"
132,0:04,Objeto,car,0.63,1798,"(87, 168, 145, 199)"
132,0:04,Objeto,car,0.61,2808,"(550, 281, 622, 320)"
132,0:04,Objeto,truck,0.44,6825,"(454, 173, 559, 238)"
133,0:04,Objeto,car,0.83,2485,"(12, 220, 83, 255)"
133,0:04,Objeto,car,0.62,1856,"(87, 168, 145, 200)"
133,0:04,Objeto,car,0.59,2886,"(549, 281, 623, 320)"
133,0:04,Objeto,truck,0.42,6760,"(455, 173, 559, 238)"
134,0:04,Objeto,car,0.82,2592,"(4, 217, 76, 253)"
134,0:04,Objeto,car,0.62,1856,"(87, 168, 145, 200)"
134,0:04,Objeto,car,0.55,2886,"(549, 281, 623, 320)"
134,0:04,Objeto,truck,0.42,6760,"(455, 173, 559, 238)"
135,0:04,Objeto,car,0.72,2660,"(0, 215, 70, 253)"
135,0:04,Objeto,car,0.63,1829,"(87, 168, 146, 199)"
135,0:04,Objeto,car,0.54,2925,"(548, 281, 623, 320)"
135,0:04,Objeto,truck,0.36,6695,"(456, 173, 559, 238)"
136,0:04,Objeto,car,0.73,2268,"(0, 213, 63, 249)"
136,0:04,Objeto,car,0.66,1829,"(87, 168, 146, 199)"
136,0:04,Objeto,car,0.53,2886,"(549, 281, 623, 320)"
137,0:04,Objeto,car,0.67,2088,"(0, 212, 58, 248)"
137,0:04,Objeto,car,0.65,1829,"(87, 168, 146, 199)"
137,0:04,Objeto,car,0.54,2850,"(549, 282, 624, 320)"
138,0:04,Objeto,car,0.72,1764,"(0, 210, 49, 246)"
138,0:04,Objeto,car,0.63,1829,"(87, 168, 146, 199)"
138,0:04,Objeto,car,0.58,2738,"(549, 282, 623, 319)"
139,0:04,Objeto,car,0.74,1505,"(0, 209, 43, 244)"
139,0:04,Objeto,car,0.67,1829,"(87, 168, 146, 199)"
139,0:04,Objeto,car,0.61,2775,"(549, 282, 624, 319)"
140,0:04,Objeto,car,0.69,1740,"(88, 168, 146, 198)"
140,0:04,Objeto,car,0.63,2812,"(550, 281, 624, 319)"
140,0:04,Objeto,car,0.6,1332,"(0, 207, 37, 243)"
141,0:04,Objeto,car,0.71,1740,"(88, 168, 146, 198)"
141,0:04,Objeto,car,0.63,2847,"(551, 281, 624, 320)"
141,0:04,Objeto,car,0.46,1085,"(0, 207, 31, 242)"
142,0:04,Objeto,car,0.68,1740,"(88, 168, 146, 198)"
142,0:04,Objeto,car,0.6,2774,"(551, 282, 624, 320)"
142,0:04,Objeto,car,0.43,816,"(0, 206, 24, 240)"
143,0:04,Objeto,car,0.69,1740,"(88, 168, 146, 198)"
143,0:04,Objeto,car,0.61,2812,"(551, 282, 625, 320)"
143,0:04,Objeto,car,0.38,2538,"(617, 451, 711, 478)"
144,0:04,Objeto,car,0.73,1829,"(88, 167, 147, 198)"
144,0:04,Objeto,car,0.62,2850,"(551, 282, 626, 320)"
144,0:04,Objeto,car,0.36,2820,"(606, 447, 700, 477)"
145,0:04,Objeto,car,0.68,1740,"(89, 167, 147, 197)"
145,0:04,Objeto,car,0.65,2812,"(552, 282, 626, 320)"
145,0:04,Objeto,car,0.37,3128,"(594, 444, 686, 478)"
146,0:04,Objeto,car,0.69,1710,"(90, 167, 147, 197)"
146,0:04,Objeto,car,0.63,2812,"(552, 282, 626, 320)"
146,0:04,Objeto,car,0.49,3384,"(582, 441, 676, 477)"
146,0:04,Objeto,truck,0.39,6798,"(459, 173, 562, 239)"
147,0:04,Objeto,car,0.68,1710,"(90, 167, 147, 197)"
147,0:04,Objeto,car,0.61,2812,"(553, 282, 627, 320)"
147,0:04,Objeto,car,0.56,3441,"(570, 439, 663, 476)"
147,0:04,Objeto,truck,0.35,6798,"(459, 173, 562, 239)"
148,0:04,Objeto,car,0.63,1798,"(90, 166, 148, 197)"
148,0:04,Objeto,car,0.57,2738,"(553, 283, 627, 320)"
148,0:04,Objeto,truck,0.37,6732,"(459, 173, 561, 239)"
149,0:04,Objeto,car,0.65,1767,"(91, 167, 148, 198)"
149,0:04,Objeto,car,0.58,2701,"(554, 283, 627, 320)"
150,0:05,Objeto,car,0.67,1767,"(91, 166, 148, 197)"
150,0:05,Objeto,car,0.62,2701,"(554, 283, 627, 320)"
150,0:05,Objeto,car,0.45,4048,"(537, 430, 625, 476)"
150,0:05,Fuego,fire,0.24,420,"(490, 409, 520, 423)"
151,0:05,Objeto,car,0.69,1710,"(91, 167, 148, 197)"
151,0:05,Objeto,car,0.62,2701,"(554, 283, 627, 320)"
151,0:05,Objeto,car,0.54,4410,"(523, 426, 613, 475)"
152,0:05,Objeto,car,0.7,1710,"(91, 167, 148, 197)"
152,0:05,Objeto,car,0.68,2701,"(555, 283, 628, 320)"
152,0:05,Objeto,car,0.58,4277,"(511, 423, 602, 470)"
153,0:05,Objeto,car,0.7,1710,"(92, 167, 149, 197)"
153,0:05,Objeto,car,0.63,2738,"(554, 283, 628, 320)"
153,0:05,Objeto,car,0.56,4700,"(496, 418, 590, 468)"
154,0:05,Objeto,car,0.68,1798,"(91, 166, 149, 197)"
154,0:05,Objeto,car,0.64,2812,"(554, 283, 628, 321)"
154,0:05,Objeto,car,0.54,4743,"(486, 415, 579, 466)"
155,0:05,Objeto,car,0.66,1798,"(91, 166, 149, 197)"
155,0:05,Objeto,car,0.64,2812,"(554, 283, 628, 321)"
155,0:05,Objeto,car,0.6,4214,"(479, 413, 565, 462)"
156,0:05,Objeto,car,0.63,1798,"(91, 166, 149, 197)"
156,0:05,Objeto,car,0.62,2738,"(554, 283, 628, 320)"
156,0:05,Objeto,car,0.51,4272,"(468, 411, 557, 459)"
157,0:05,Objeto,car,0.65,1798,"(91, 166, 149, 197)"
157,0:05,Objeto,car,0.65,2738,"(554, 283, 628, 320)"
157,0:05,Objeto,car,0.46,4002,"(454, 409, 541, 455)"
157,0:05,Objeto,truck,0.36,2560,"(341, 186, 405, 226)"
158,0:05,Objeto,car,0.69,1829,"(90, 166, 149, 197)"
158,0:05,Objeto,car,0.68,2738,"(554, 283, 628, 320)"
158,0:05,Objeto,car,0.66,4080,"(444, 405, 529, 453)"
159,0:05,Objeto,car,0.81,3792,"(438, 401, 517, 449)"
159,0:05,Objeto,car,0.77,1798,"(91, 167, 149, 198)"
159,0:05,Objeto,car,0.67,2738,"(554, 283, 628, 320)"
159,0:05,Objeto,car,0.39,1650,"(708, 334, 763, 364)"
160,0:05,Objeto,car,0.77,1798,"(91, 167, 149, 198)"
160,0:05,Objeto,car,0.76,4032,"(422, 398, 506, 446)"
160,0:05,Objeto,car,0.68,2700,"(553, 284, 628, 320)"
160,0:05,Objeto,car,0.47,1624,"(706, 334, 762, 363)"
161,0:05,Objeto,car,0.77,1767,"(92, 167, 149, 198)"
161,0:05,Objeto,car,0.68,2775,"(553, 283, 628, 320)"
161,0:05,Objeto,car,0.65,4224,"(406, 395, 494, 443)"
161,0:05,Objeto,car,0.42,1595,"(705, 334, 760, 363)"
162,0:05,Objeto,car,0.77,1710,"(92, 167, 149, 197)"
