Frame,Tiempo,Tipo,Etiqueta,Confianza,Area,Coordenadas
1,0:00,Objeto,car,0.76,1170,"(439, 337, 478, 367)"
1,0:00,Objeto,car,0.74,2419,"(411, 440, 470, 481)"
1,0:00,Objeto,car,0.71,13340,"(0, 597, 145, 689)"
1,0:00,Objeto,car,0.64,3403,"(778, 431, 861, 472)"
1,0:00,Objeto,car,0.6,1053,"(896, 388, 935, 415)"
1,0:00,Objeto,car,0.59,3735,"(512, 441, 595, 486)"
1,0:00,Objeto,car,0.59,4067,"(526, 481, 609, 530)"
1,0:00,Objeto,car,0.57,1568,"(1217, 404, 1273, 432)"
1,0:00,Objeto,car,0.56,2562,"(345, 444, 406, 486)"
1,0:00,Objeto,car,0.54,7280,"(184, 545, 288, 615)"
1,0:00,Objeto,car,0.53,875,"(779, 351, 814, 376)"
1,0:00,Objeto,car,0.52,12604,"(290, 511, 427, 603)"
1,0:00,Objeto,car,0.49,2205,"(980, 441, 1043, 476)"
1,0:00,Objeto,car,0.43,1634,"(829, 392, 872, 430)"
1,0:00,Objeto,car,0.42,18212,"(930, 598, 1087, 714)"
1,0:00,Objeto,car,0.41,1482,"(381, 391, 420, 429)"
2,0:00,Objeto,car,0.77,1178,"(439, 337, 477, 368)"
2,0:00,Objeto,car,0.74,2360,"(413, 441, 472, 481)"
2,0:00,Objeto,car,0.7,13195,"(0, 598, 145, 689)"
2,0:00,Objeto,car,0.7,3120,"(781, 432, 861, 471)"
2,0:00,Objeto,car,0.65,1107,"(895, 387, 936, 414)"
2,0:00,Objeto,car,0.59,4165,"(529, 482, 614, 531)"
2,0:00,Objeto,car,0.59,875,"(778, 351, 813, 376)"
2,0:00,Objeto,car,0.57,2604,"(345, 444, 407, 486)"
2,0:00,Objeto,car,0.53,7350,"(184, 545, 289, 615)"
2,0:00,Objeto,car,0.53,11880,"(292, 512, 427, 600)"
2,0:00,Objeto,car,0.52,4080,"(515, 441, 600, 489)"
2,0:00,Objeto,car,0.51,1568,"(1218, 404, 1274, 432)"
2,0:00,Objeto,car,0.5,2170,"(979, 441, 1041, 476)"
2,0:00,Objeto,car,0.44,1560,"(379, 391, 419, 430)"
2,0:00,Objeto,car,0.4,1645,"(831, 398, 878, 433)"
2,0:00,Objeto,car,0.39,17632,"(937, 601, 1089, 717)"
2,0:00,Objeto,car,0.39,1804,"(828, 388, 872, 429)"
2,0:00,Objeto,car,0.37,528,"(487, 320, 511, 342)"
3,0:00,Objeto,car,0.8,1140,"(439, 338, 477, 368)"
3,0:00,Objeto,car,0.74,3239,"(784, 431, 863, 472)"
3,0:00,Objeto,car,0.7,13195,"(0, 598, 145, 689)"
3,0:00,Objeto,car,0.68,2400,"(415, 441, 475, 481)"
3,0:00,Objeto,car,0.63,988,"(896, 387, 934, 413)"
3,0:00,Objeto,car,0.63,4032,"(531, 482, 615, 530)"
3,0:00,Objeto,car,0.62,1512,"(1220, 403, 1274, 431)"
3,0:00,Objeto,car,0.61,2542,"(345, 445, 407, 486)"
3,0:00,Objeto,car,0.59,850,"(777, 351, 811, 376)"
3,0:00,Objeto,car,0.58,2135,"(978, 440, 1039, 475)"
3,0:00,Objeto,car,0.58,3825,"(518, 443, 603, 488)"
3,0:00,Objeto,car,0.54,16498,"(941, 604, 1087, 717)"
3,0:00,Objeto,car,0.53,11837,"(293, 512, 426, 601)"
3,0:00,Objeto,car,0.51,7668,"(183, 545, 291, 616)"
3,0:00,Objeto,car,0.41,1482,"(380, 391, 418, 430)"
3,0:00,Objeto,car,0.41,462,"(488, 321, 510, 342)"
3,0:00,Objeto,car,0.4,1160,"(832, 400, 872, 429)"
3,0:00,Objeto,car,0.37,1443,"(819, 379, 858, 416)"
4,0:00,Objeto,car,0.81,3120,"(787, 431, 865, 471)"
4,0:00,Objeto,car,0.76,1170,"(437, 338, 476, 368)"
4,0:00,Objeto,car,0.71,1512,"(1220, 402, 1274, 430)"
4,0:00,Objeto,car,0.69,13195,"(0, 598, 145, 689)"
4,0:00,Objeto,car,0.65,2562,"(416, 440, 477, 482)"
4,0:00,Objeto,car,0.64,999,"(896, 386, 933, 413)"
4,0:00,Objeto,car,0.63,15369,"(946, 607, 1087, 716)"
4,0:00,Objeto,car,0.62,3870,"(520, 443, 606, 488)"
4,0:00,Objeto,car,0.59,2065,"(977, 438, 1036, 473)"
4,0:00,Objeto,car,0.59,2604,"(346, 445, 408, 487)"
4,0:00,Objeto,car,0.59,3888,"(534, 483, 615, 531)"
4,0:00,Objeto,car,0.56,7840,"(183, 546, 295, 616)"
4,0:00,Objeto,car,0.49,11616,"(294, 512, 426, 600)"
4,0:00,Objeto,car,0.47,816,"(774, 351, 808, 375)"
4,0:00,Objeto,car,0.46,462,"(487, 322, 509, 343)"
4,0:00,Objeto,car,0.39,1610,"(832, 398, 878, 433)"
4,0:00,Objeto,car,0.39,1521,"(380, 391, 419, 430)"
5,0:00,Objeto,car,0.77,3160,"(789, 431, 868, 471)"
5,0:00,Objeto,car,0.75,1484,"(1222, 401, 1275, 429)"
5,0:00,Objeto,car,0.72,1110,"(437, 339, 474, 369)"
5,0:00,Objeto,car,0.68,13195,"(0, 598, 145, 689)"
5,0:00,Objeto,car,0.67,2640,"(418, 441, 478, 485)"
5,0:00,Objeto,car,0.66,1120,"(893, 385, 933, 413)"
5,0:00,Objeto,car,0.63,3784,"(521, 444, 607, 488)"
5,0:00,Objeto,car,0.6,14098,"(953, 609, 1086, 715)"
5,0:00,Objeto,car,0.6,2006,"(976, 438, 1035, 472)"
5,0:00,Objeto,car,0.59,7910,"(183, 546, 296, 616)"
5,0:00,Objeto,car,0.59,2646,"(346, 446, 409, 488)"
5,0:00,Objeto,car,0.56,4176,"(535, 483, 622, 531)"
5,0:00,Objeto,car,0.53,462,"(486, 323, 508, 344)"
5,0:00,Objeto,car,0.48,900,"(771, 350, 807, 375)"
5,0:00,Objeto,car,0.48,11397,"(295, 512, 426, 599)"
5,0:00,Objeto,car,0.43,1520,"(379, 393, 419, 431)"
5,0:00,Objeto,car,0.38,1564,"(832, 398, 878, 432)"
5,0:00,Objeto,car,0.37,1085,"(819, 379, 854, 410)"
6,0:00,Objeto,car,0.77,3042,"(792, 432, 870, 471)"
6,0:00,Objeto,car,0.74,2700,"(420, 441, 480, 486)"
6,0:00,Objeto,car,0.73,13312,"(958, 613, 1086, 717)"
6,0:00,Objeto,car,0.71,1484,"(1222, 401, 1275, 429)"
6,0:00,Objeto,car,0.7,1080,"(892, 385, 932, 412)"
6,0:00,Objeto,car,0.68,1170,"(435, 339, 474, 369)"
6,0:00,Objeto,car,0.68,13340,"(0, 598, 145, 690)"
6,0:00,Objeto,car,0.67,1972,"(976, 438, 1034, 472)"
6,0:00,Objeto,car,0.62,3956,"(523, 444, 609, 490)"
6,0:00,Objeto,car,0.61,2709,"(347, 446, 410, 489)"
6,0:00,Objeto,car,0.59,4368,"(538, 485, 629, 533)"
6,0:00,Objeto,car,0.58,7980,"(183, 546, 297, 616)"
6,0:00,Objeto,car,0.57,506,"(485, 322, 508, 344)"
6,0:00,Objeto,car,0.56,925,"(769, 350, 806, 375)"
6,0:00,Objeto,car,0.46,1575,"(833, 397, 878, 432)"
6,0:00,Objeto,car,0.46,1443,"(380, 394, 419, 431)"
6,0:00,Objeto,car,0.45,11438,"(295, 512, 428, 598)"
6,0:00,Objeto,car,0.39,621,"(822, 379, 849, 402)"
6,0:00,Objeto,car,0.37,1020,"(819, 379, 853, 409)"
7,0:00,Objeto,car,0.8,3160,"(793, 430, 872, 470)"
7,0:00,Objeto,car,0.79,2684,"(421, 442, 482, 486)"
7,0:00,Objeto,car,0.71,13340,"(0, 598, 145, 690)"
7,0:00,Objeto,car,0.7,1508,"(1224, 400, 1276, 429)"
7,0:00,Objeto,car,0.69,2065,"(975, 437, 1034, 472)"
7,0:00,Objeto,car,0.69,1140,"(435, 340, 473, 370)"
7,0:00,Objeto,car,0.66,962,"(893, 385, 930, 411)"
7,0:00,Objeto,car,0.64,12566,"(964, 615, 1086, 718)"
7,0:00,Objeto,car,0.63,925,"(768, 350, 805, 375)"
7,0:00,Objeto,car,0.62,3740,"(525, 445, 610, 489)"
7,0:00,Objeto,car,0.59,2904,"(347, 447, 413, 491)"
7,0:00,Objeto,car,0.57,4312,"(545, 487, 633, 536)"
7,0:00,Objeto,car,0.57,7840,"(183, 546, 295, 616)"
7,0:00,Objeto,car,0.51,484,"(485, 323, 507, 345)"
7,0:00,Objeto,car,0.51,1406,"(380, 395, 418, 432)"
7,0:00,Objeto,car,0.48,10320,"(298, 516, 427, 596)"
7,0:00,Objeto,car,0.44,1496,"(833, 398, 877, 432)"
7,0:00,Objeto,car,0.44,986,"(818, 379, 852, 408)"
7,0:00,Objeto,car,0.43,986,"(835, 398, 869, 427)"
7,0:00,Objeto,car,0.43,725,"(820, 378, 849, 403)"
7,0:00,Objeto,car,0.41,2208,"(322, 415, 368, 463)"
7,0:00,Objeto,car,0.35,1232,"(883, 382, 927, 410)"
8,0:00,Objeto,car,0.78,3081,"(794, 432, 873, 471)"
8,0:00,Objeto,car,0.77,2700,"(424, 442, 484, 487)"
8,0:00,Objeto,car,0.71,13195,"(0, 599, 145, 690)"
8,0:00,Objeto,car,0.68,1560,"(1225, 399, 1277, 429)"
8,0:00,Objeto,car,0.67,1170,"(434, 341, 473, 371)"
8,0:00,Objeto,car,0.65,2065,"(974, 437, 1033, 472)"
8,0:00,Objeto,car,0.64,936,"(894, 385, 930, 411)"
8,0:00,Objeto,car,0.63,925,"(766, 350, 803, 375)"
8,0:00,Objeto,car,0.59,11252,"(971, 619, 1087, 716)"
8,0:00,Objeto,car,0.58,2860,"(348, 447, 413, 491)"
8,0:00,Objeto,car,0.58,3486,"(528, 446, 611, 488)"
8,0:00,Objeto,car,0.55,1332,"(380, 396, 417, 432)"
8,0:00,Objeto,car,0.54,7910,"(183, 546, 296, 616)"
8,0:00,Objeto,car,0.52,483,"(484, 324, 507, 345)"
8,0:00,Objeto,car,0.52,4361,"(547, 488, 636, 537)"
8,0:00,Objeto,car,0.47,1353,"(817, 378, 858, 411)"
8,0:00,Objeto,car,0.43,800,"(818, 378, 850, 403)"
8,0:00,Objeto,car,0.42,1015,"(834, 398, 869, 427)"
8,0:00,Objeto,car,0.41,9216,"(298, 524, 426, 596)"
8,0:00,Objeto,car,0.39,1408,"(833, 399, 877, 431)"
8,0:00,Objeto,car,0.38,1363,"(883, 382, 930, 411)"
8,0:00,Objeto,car,0.38,2205,"(322, 416, 367, 465)"
9,0:00,Objeto,car,0.79,2684,"(426, 443, 487, 487)"
9,0:00,Objeto,car,0.74,3002,"(795, 431, 874, 469)"
9,0:00,Objeto,car,0.73,13340,"(0, 599, 145, 691)"
9,0:00,Objeto,car,0.68,1209,"(433, 340, 472, 371)"
9,0:00,Objeto,car,0.67,1260,"(885, 383, 930, 411)"
9,0:00,Objeto,car,0.67,2065,"(973, 437, 1032, 472)"
9,0:00,Objeto,car,0.66,936,"(763, 350, 802, 374)"
9,0:00,Objeto,car,0.63,3360,"(531, 448, 611, 490)"
9,0:00,Objeto,car,0.63,1612,"(1227, 398, 1279, 429)"
9,0:00,Objeto,car,0.59,2730,"(348, 448, 413, 490)"
9,0:00,Objeto,car,0.56,529,"(484, 323, 507, 346)"
9,0:00,Objeto,car,0.55,8050,"(183, 546, 298, 616)"
9,0:00,Objeto,car,0.54,1332,"(380, 397, 417, 433)"
9,0:00,Objeto,car,0.48,10735,"(975, 623, 1088, 718)"
9,0:00,Objeto,car,0.47,2300,"(322, 416, 368, 466)"
9,0:00,Objeto,car,0.45,1408,"(833, 399, 877, 431)"
9,0:00,Objeto,car,0.44,1353,"(817, 378, 858, 411)"
9,0:00,Objeto,car,0.42,10956,"(299, 513, 431, 596)"
9,0:00,Objeto,car,0.39,3995,"(550, 488, 635, 535)"
9,0:00,Objeto,car,0.39,800,"(817, 377, 849, 402)"
10,0:00,Objeto,car,0.78,3003,"(800, 431, 877, 470)"
10,0:00,Objeto,car,0.75,2772,"(427, 444, 490, 488)"
10,0:00,Objeto,car,0.75,13340,"(0, 599, 145, 691)"
10,0:00,Objeto,car,0.7,1170,"(432, 342, 471, 372)"
10,0:00,Objeto,car,0.69,2160,"(971, 436, 1031, 472)"
10,0:00,Objeto,car,0.68,3318,"(533, 448, 612, 490)"
10,0:00,Objeto,car,0.66,1260,"(884, 382, 929, 410)"
10,0:00,Objeto,car,0.65,897,"(762, 350, 801, 373)"
10,0:00,Objeto,car,0.6,2752,"(349, 448, 413, 491)"
10,0:00,Objeto,car,0.6,1500,"(1228, 398, 1278, 428)"
10,0:00,Objeto,car,0.55,1332,"(380, 397, 417, 433)"
10,0:00,Objeto,car,0.52,4400,"(553, 488, 641, 538)"
10,0:00,Objeto,car,0.52,8120,"(183, 546, 299, 616)"
10,0:00,Objeto,car,0.51,1271,"(835, 398, 876, 429)"
10,0:00,Objeto,car,0.5,9660,"(982, 626, 1087, 718)"
10,0:00,Objeto,car,0.49,2385,"(322, 414, 367, 467)"
10,0:00,Objeto,car,0.48,506,"(484, 323, 506, 346)"
10,0:00,Objeto,car,0.41,11220,"(299, 512, 431, 597)"
11,0:00,Objeto,car,0.79,2888,"(802, 431, 878, 469)"
11,0:00,Objeto,car,0.77,2666,"(430, 445, 492, 488)"
11,0:00,Objeto,car,0.75,3239,"(534, 449, 613, 490)"
11,0:00,Objeto,car,0.74,13340,"(0, 599, 145, 691)"
11,0:00,Objeto,car,0.72,1178,"(432, 342, 470, 373)"
11,0:00,Objeto,car,0.7,2160,"(970, 436, 1030, 472)"
11,0:00,Objeto,car,0.67,984,"(759, 349, 800, 373)"
11,0:00,Objeto,car,0.67,4224,"(555, 488, 643, 536)"
11,0:00,Objeto,car,0.65,2624,"(351, 450, 415, 491)"
11,0:00,Objeto,car,0.63,1332,"(380, 397, 416, 434)"
11,0:00,Objeto,car,0.63,1107,"(884, 382, 925, 409)"
11,0:00,Objeto,car,0.6,1440,"(1230, 398, 1278, 428)"
11,0:00,Objeto,car,0.54,8700,"(989, 631, 1089, 718)"
11,0:00,Objeto,car,0.53,7956,"(184, 546, 301, 614)"
11,0:00,Objeto,car,0.5,1271,"(835, 398, 876, 429)"
11,0:00,Objeto,car,0.43,462,"(484, 324, 505, 346)"
11,0:00,Objeto,car,0.42,2340,"(322, 414, 367, 466)"
11,0:00,Objeto,car,0.4,11305,"(299, 512, 432, 597)"
11,0:00,Objeto,car,0.39,713,"(816, 377, 847, 400)"
11,0:00,Objeto,car,0.37,13377,"(988, 629, 1135, 720)"
12,0:00,Objeto,car,0.8,2850,"(804, 431, 879, 469)"
12,0:00,Objeto,car,0.78,2666,"(432, 446, 494, 489)"
12,0:00,Objeto,car,0.76,1073,"(431, 344, 468, 373)"
12,0:00,Objeto,car,0.74,3476,"(536, 448, 615, 492)"
12,0:00,Objeto,car,0.73,13195,"(0, 599, 145, 690)"
12,0:00,Objeto,car,0.71,2183,"(970, 435, 1029, 472)"
12,0:00,Objeto,car,0.71,2730,"(351, 449, 416, 491)"
12,0:00,Objeto,car,0.65,1080,"(884, 381, 924, 408)"
12,0:00,Objeto,car,0.65,4361,"(559, 489, 648, 538)"
12,0:00,Objeto,car,0.65,1332,"(380, 397, 416, 434)"
12,0:00,Objeto,car,0.63,1504,"(1231, 396, 1278, 428)"
12,0:00,Objeto,car,0.6,8024,"(183, 546, 301, 614)"
12,0:00,Objeto,car,0.58,960,"(758, 349, 798, 373)"
12,0:00,Objeto,car,0.48,858,"(837, 399, 870, 425)"
12,0:00,Objeto,car,0.46,462,"(483, 324, 504, 346)"
12,0:00,Objeto,car,0.41,744,"(817, 377, 848, 401)"
12,0:00,Objeto,car,0.4,11390,"(299, 511, 433, 596)"
12,0:00,Objeto,car,0.39,2565,"(323, 409, 368, 466)"
13,0:00,Objeto,car,0.79,2964,"(806, 430, 882, 469)"
13,0:00,Objeto,car,0.77,2728,"(433, 446, 495, 490)"
13,0:00,Objeto,car,0.77,1170,"(429, 343, 468, 373)"
13,0:00,Objeto,car,0.72,13286,"(0, 599, 146, 690)"
13,0:00,Objeto,car,0.72,3564,"(538, 449, 619, 493)"
13,0:00,Objeto,car,0.69,2124,"(969, 435, 1028, 471)"
13,0:00,Objeto,car,0.69,2730,"(352, 450, 417, 492)"
13,0:00,Objeto,car,0.67,1440,"(1233, 396, 1278, 428)"
13,0:00,Objeto,car,0.65,1260,"(380, 399, 416, 434)"
13,0:00,Objeto,car,0.63,1026,"(884, 380, 922, 407)"
13,0:00,Objeto,car,0.63,7956,"(184, 546, 301, 614)"
13,0:00,Objeto,car,0.57,4128,"(562, 490, 648, 538)"
13,0:00,Objeto,car,0.53,960,"(756, 348, 796, 372)"
13,0:00,Objeto,car,0.5,864,"(837, 398, 869, 425)"
13,0:00,Objeto,car,0.49,2790,"(561, 491, 623, 536)"
13,0:00,Objeto,car,0.49,462,"(482, 325, 504, 346)"
13,0:00,Objeto,car,0.45,11039,"(301, 512, 434, 595)"
13,0:00,Objeto,car,0.38,792,"(814, 376, 847, 400)"
13,0:00,Objeto,car,0.36,6794,"(1003, 640, 1089, 719)"
13,0:00,Objeto,car,0.36,2205,"(323, 417, 368, 466)"
14,0:00,Objeto,car,0.79,1209,"(428, 343, 467, 374)"
14,0:00,Objeto,car,0.76,3081,"(807, 431, 886, 470)"
14,0:00,Objeto,car,0.73,13432,"(0, 600, 146, 692)"
14,0:00,Objeto,car,0.73,2772,"(435, 447, 498, 491)"
14,0:00,Objeto,car,0.7,2160,"(968, 435, 1028, 471)"
14,0:00,Objeto,car,0.69,2772,"(353, 450, 419, 492)"
14,0:00,Objeto,car,0.69,3476,"(541, 449, 620, 493)"
14,0:00,Objeto,car,0.67,1395,"(1233, 395, 1278, 426)"
14,0:00,Objeto,car,0.67,1260,"(381, 399, 416, 435)"
14,0:00,Objeto,car,0.65,4250,"(566, 493, 651, 543)"
14,0:00,Objeto,car,0.63,1026,"(883, 380, 921, 407)"
14,0:00,Objeto,car,0.61,7956,"(184, 546, 301, 614)"
14,0:00,Objeto,car,0.53,483,"(481, 326, 504, 347)"
14,0:00,Objeto,car,0.52,864,"(837, 398, 869, 425)"
14,0:00,Objeto,car,0.49,984,"(755, 347, 796, 371)"
14,0:00,Objeto,car,0.42,10906,"(302, 512, 435, 594)"
14,0:00,Objeto,car,0.4,6000,"(1011, 644, 1091, 719)"
14,0:00,Objeto,car,0.37,7590,"(303, 523, 413, 592)"
14,0:00,Objeto,car,0.35,825,"(812, 374, 845, 399)"
15,0:00,Objeto,car,0.79,1170,"(428, 344, 467, 374)"
15,0:00,Objeto,car,0.77,3081,"(809, 431, 888, 470)"
15,0:00,Objeto,car,0.75,2852,"(439, 447, 501, 493)"
15,0:00,Objeto,car,0.74,13578,"(0, 600, 146, 693)"
15,0:00,Objeto,car,0.73,2706,"(355, 452, 421, 493)"
15,0:00,Objeto,car,0.69,2124,"(968, 434, 1027, 470)"
15,0:00,Objeto,car,0.67,4116,"(568, 494, 652, 543)"
15,0:00,Objeto,car,0.66,3555,"(544, 450, 623, 495)"
15,0:00,Objeto,car,0.65,1333,"(1236, 395, 1279, 426)"
15,0:00,Objeto,car,0.6,945,"(884, 380, 919, 407)"
15,0:00,Objeto,car,0.6,1295,"(381, 399, 416, 436)"
15,0:00,Objeto,car,0.59,8004,"(184, 545, 300, 614)"
15,0:00,Objeto,car,0.59,528,"(480, 326, 504, 348)"
15,0:00,Objeto,car,0.53,924,"(837, 397, 870, 425)"
15,0:00,Objeto,car,0.5,925,"(755, 346, 792, 371)"
15,0:00,Objeto,car,0.45,11205,"(302, 511, 437, 594)"
15,0:00,Objeto,car,0.35,875,"(810, 374, 845, 399)"
16,0:00,Objeto,car,0.78,1240,"(427, 344, 467, 375)"
16,0:00,Objeto,car,0.77,3081,"(811, 431, 890, 470)"
16,0:00,Objeto,car,0.74,3036,"(440, 448, 506, 494)"
16,0:00,Objeto,car,0.71,13671,"(0, 600, 147, 693)"
16,0:00,Objeto,car,0.7,2124,"(968, 434, 1027, 470)"
16,0:00,Objeto,car,0.67,2772,"(356, 452, 422, 494)"
16,0:00,Objeto,car,0.66,3300,"(547, 451, 622, 495)"
16,0:00,Objeto,car,0.65,1230,"(1238, 395, 1279, 425)"
16,0:00,Objeto,car,0.59,1224,"(382, 401, 416, 437)"
16,0:00,Objeto,car,0.57,8190,"(184, 545, 301, 615)"
16,0:00,Objeto,car,0.55,4050,"(571, 494, 652, 544)"
16,0:00,Objeto,car,0.55,528,"(480, 327, 504, 349)"
16,0:00,Objeto,car,0.53,891,"(886, 380, 919, 407)"
16,0:00,Objeto,car,0.5,864,"(838, 397, 870, 424)"
16,0:00,Objeto,car,0.5,875,"(754, 346, 789, 371)"
16,0:00,Objeto,car,0.45,10956,"(306, 512, 438, 595)"
16,0:00,Objeto,car,0.4,2162,"(324, 423, 371, 469)"
16,0:00,Objeto,car,0.39,900,"(809, 374, 845, 399)"
16,0:00,Objeto,car,0.36,528,"(511, 302, 535, 324)"
17,0:00,Objeto,car,0.81,1271,"(425, 344, 466, 375)"
17,0:00,Objeto,car,0.76,3200,"(812, 430, 892, 470)"
17,0:00,Objeto,car,0.74,2816,"(444, 450, 508, 494)"
17,0:00,Objeto,car,0.71,2160,"(967, 434, 1027, 470)"
17,0:00,Objeto,car,0.7,2706,"(357, 453, 423, 494)"
17,0:00,Objeto,car,0.69,13671,"(0, 600, 147, 693)"
17,0:00,Objeto,car,0.63,2880,"(550, 450, 614, 495)"
17,0:00,Objeto,car,0.61,1170,"(1240, 394, 1279, 424)"
17,0:00,Objeto,car,0.57,525,"(479, 328, 504, 349)"
17,0:00,Objeto,car,0.56,8260,"(184, 546, 302, 616)"
17,0:00,Objeto,car,0.54,980,"(883, 379, 918, 407)"
17,0:00,Objeto,car,0.52,1260,"(382, 401, 417, 437)"
17,0:00,Objeto,car,0.49,3773,"(575, 495, 652, 544)"
17,0:00,Objeto,car,0.48,986,"(838, 396, 872, 425)"
17,0:00,Objeto,car,0.48,11088,"(306, 513, 438, 597)"
17,0:00,Objeto,car,0.43,850,"(753, 346, 787, 371)"
17,0:00,Objeto,car,0.42,2303,"(325, 423, 374, 470)"
17,0:00,Objeto,car,0.41,962,"(809, 373, 846, 399)"
17,0:00,Objeto,car,0.38,504,"(511, 304, 535, 325)"
18,0:00,Objeto,car,0.76,1230,"(425, 345, 466, 375)"
18,0:00,Objeto,car,0.74,2814,"(358, 453, 425, 495)"
18,0:00,Objeto,car,0.74,3280,"(813, 429, 893, 470)"
18,0:00,Objeto,car,0.69,2728,"(552, 451, 614, 495)"
18,0:00,Objeto,car,0.68,2294,"(966, 433, 1028, 470)"
18,0:00,Objeto,car,0.67,2752,"(447, 452, 511, 495)"
18,0:00,Objeto,car,0.63,13524,"(0, 600, 147, 692)"
18,0:00,Objeto,car,0.58,540,"(477, 330, 504, 350)"
18,0:00,Objeto,car,0.58,8211,"(184, 547, 303, 616)"
18,0:00,Objeto,car,0.55,1131,"(1240, 394, 1279, 423)"
18,0:00,Objeto,car,0.55,884,"(883, 380, 917, 406)"
18,0:00,Objeto,car,0.54,2350,"(324, 423, 374, 470)"
18,0:00,Objeto,car,0.53,1295,"(383, 402, 418, 439)"
18,0:00,Objeto,car,0.51,928,"(839, 396, 871, 425)"
18,0:00,Objeto,car,0.44,3800,"(580, 495, 656, 545)"
18,0:00,Objeto,car,0.42,900,"(809, 374, 845, 399)"
18,0:00,Objeto,car,0.42,10956,"(306, 513, 438, 596)"
18,0:00,Objeto,car,0.38,525,"(510, 305, 535, 326)"
19,0:00,Objeto,car,0.77,2881,"(360, 452, 427, 495)"
19,0:00,Objeto,car,0.73,2964,"(816, 431, 894, 469)"
19,0:00,Objeto,car,0.73,1200,"(425, 345, 465, 375)"
19,0:00,Objeto,car,0.69,2730,"(449, 453, 514, 495)"
19,0:00,Objeto,car,0.68,1947,"(965, 432, 1024, 465)"
19,0:00,Objeto,car,0.66,13320,"(0, 601, 148, 691)"
19,0:00,Objeto,car,0.6,2580,"(556, 453, 616, 496)"
19,0:00,Objeto,car,0.6,8024,"(185, 547, 303, 615)"
19,0:00,Objeto,car,0.57,891,"(884, 379, 917, 406)"
19,0:00,Objeto,car,0.56,2350,"(325, 423, 375, 470)"
19,0:00,Objeto,car,0.54,1102,"(1241, 394, 1279, 423)"
19,0:00,Objeto,car,0.52,1015,"(839, 397, 874, 426)"
19,0:00,Objeto,car,0.51,520,"(478, 330, 504, 350)"
19,0:00,Objeto,car,0.46,900,"(808, 374, 844, 399)"
19,0:00,Objeto,car,0.41,850,"(751, 345, 785, 370)"
19,0:00,Objeto,car,0.4,1225,"(384, 404, 419, 439)"
19,0:00,Objeto,car,0.35,575,"(510, 303, 535, 326)"
19,0:00,Objeto,car,0.35,10906,"(308, 513, 441, 595)"
20,0:00,Objeto,car,0.74,1140,"(426, 345, 464, 375)"
20,0:00,Objeto,car,0.71,2940,"(360, 454, 430, 496)"
20,0:00,Objeto,car,0.69,2838,"(452, 454, 518, 497)"
20,0:00,Objeto,car,0.68,1848,"(965, 433, 1021, 466)"
20,0:00,Objeto,car,0.67,3002,"(816, 432, 895, 470)"
20,0:00,Objeto,car,0.65,13320,"(0, 601, 148, 691)"
20,0:00,Objeto,car,0.64,2394,"(558, 454, 615, 496)"
20,0:00,Objeto,car,0.6,8228,"(185, 548, 306, 616)"
20,0:00,Objeto,car,0.56,1073,"(1242, 393, 1279, 422)"
20,0:00,Objeto,car,0.55,936,"(880, 379, 916, 405)"
20,0:00,Objeto,car,0.54,2250,"(326, 425, 376, 470)"
20,0:00,Objeto,car,0.5,4186,"(28, 447, 119, 493)"
20,0:00,Objeto,car,0.49,888,"(839, 401, 876, 425)"
20,0:00,Objeto,car,0.47,5152,"(1059, 674, 1171, 720)"
20,0:00,Objeto,car,0.47,540,"(478, 331, 505, 351)"
20,0:00,Objeto,car,0.47,988,"(806, 373, 844, 399)"
20,0:00,Objeto,car,0.43,1260,"(384, 405, 420, 440)"
20,0:00,Objeto,car,0.39,840,"(750, 345, 785, 369)"
20,0:00,Objeto,car,0.36,504,"(510, 306, 534, 327)"
20,0:00,Objeto,car,0.36,9548,"(314, 517, 438, 594)"
21,0:00,Objeto,car,0.74,2838,"(454, 454, 520, 497)"
21,0:00,Objeto,car,0.71,1064,"(426, 347, 464, 375)"
21,0:00,Objeto,car,0.69,1881,"(963, 432, 1020, 465)"
21,0:00,Objeto,car,0.67,2886,"(817, 433, 895, 470)"
21,0:00,Objeto,car,0.67,2940,"(361, 454, 431, 496)"
21,0:00,Objeto,car,0.64,12728,"(0, 602, 148, 688)"
21,0:00,Objeto,car,0.63,8296,"(185, 549, 307, 617)"
21,0:00,Objeto,car,0.58,2295,"(326, 425, 377, 470)"
21,0:00,Objeto,car,0.53,875,"(880, 379, 915, 404)"
21,0:00,Objeto,car,0.51,986,"(1245, 393, 1279, 422)"
21,0:00,Objeto,car,0.5,1920,"(562, 458, 610, 498)"
21,0:00,Objeto,car,0.49,630,"(475, 331, 505, 352)"
21,0:00,Objeto,car,0.48,4371,"(22, 449, 115, 496)"
21,0:00,Objeto,car,0.44,1260,"(384, 405, 420, 440)"
21,0:00,Objeto,car,0.41,437,"(510, 308, 533, 327)"
21,0:00,Objeto,car,0.4,1014,"(805, 372, 844, 398)"
21,0:00,Objeto,car,0.4,900,"(840, 400, 876, 425)"
21,0:00,Objeto,car,0.39,2964,"(1103, 682, 1181, 720)"
21,0:00,Objeto,car,0.39,10160,"(315, 514, 442, 594)"
21,0:00,Objeto,car,0.37,850,"(747, 343, 781, 368)"
21,0:00,Objeto,car,0.36,1118,"(870, 377, 913, 403)"
22,0:00,Objeto,car,0.77,2967,"(456, 455, 525, 498)"
